"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"LONRF2",3.95767510793084e-08,-1.40653873874354,0.068,0.133,0.000782907289850879,"LONRF2"
"LMNA",4.01518533083696e-08,0.618010475812815,0.22,0.126,0.000794283962146168,"LMNA"
"UBL7-AS1",4.03556571370498e-08,1.03393484621568,0.114,0.048,0.000798315609485119,"UBL7-AS1"
"MARK1",4.19314978174956e-08,-1.28711882659677,0.143,0.217,0.000829488889825699,"MARK1"
"LARP1",4.19552802690187e-08,-0.804346385591717,0.312,0.382,0.000829959354281728,"LARP1"
"RP11-792A8.4",4.20451783056363e-08,0.644285172299744,0.206,0.115,0.000831737717242097,"RP11-792A8.4"
"CLIC4",4.2052032720731e-08,0.816127047953588,0.174,0.091,0.000831873311281502,"CLIC4"
"KIAA0895",4.23423221384613e-08,-1.7003169125833,0.051,0.11,0.000837615816543042,"KIAA0895"
"SURF4",4.23810999194203e-08,0.348507195101477,0.379,0.25,0.000838382918605971,"SURF4"
"HERC2",4.28178499828545e-08,-0.856373945786989,0.311,0.384,0.000847022708360827,"HERC2"
"YIPF3",4.34864356290162e-08,-0.424039919675153,0.55,0.608,0.000860248669613199,"YIPF3"
"RNF165",4.37254143739093e-08,-0.760212218854893,0.222,0.31,0.000864976147144675,"RNF165"
"SLC4A1AP",4.4037904834392e-08,-1.06318331442453,0.165,0.243,0.000871157833433943,"SLC4A1AP"
"NLGN2",4.43289800184749e-08,-1.16422160301003,0.128,0.204,0.00087691588272547,"NLGN2"
"TTC9",4.46277105155277e-08,-1.63074837831417,0.051,0.111,0.00088282536941817,"TTC9"
"RRNAD1",4.55007370722394e-08,0.745074479958891,0.156,0.077,0.000900095580763039,"RRNAD1"
"VPS72",4.5607470810094e-08,-0.522850591109714,0.474,0.522,0.00090220698756528,"VPS72"
"CCDC82",4.60246633145586e-08,-0.654482743507133,0.356,0.428,0.000910459889688598,"CCDC82"
"NXT1",4.64487401108769e-08,0.404038049790514,0.357,0.232,0.000918848976873367,"NXT1"
"MOB4",4.6801356365888e-08,-0.411067153705723,0.567,0.617,0.000925824431629996,"MOB4"
"TIMM10B",4.69550327758902e-08,0.65179389627226,0.188,0.101,0.00092886445837266,"TIMM10B"
"SLC25A17",4.69565648242355e-08,-1.10428844141128,0.145,0.224,0.000928894765353027,"SLC25A17"
"TOPORS-AS1",4.73464448989456e-08,0.71836865784647,0.158,0.078,0.000936607372990942,"TOPORS-AS1"
"TIPARP",4.77855316824242e-08,1.07062147874496,0.128,0.058,0.000945293387741716,"TIPARP"
"PDK2",4.91966753962276e-08,-0.972723998903205,0.118,0.196,0.000973208632688175,"PDK2"
"DDOST",4.95703688612871e-08,0.330608648126263,0.458,0.323,0.000980601036813981,"DDOST"
"ZNF3",5.08428337907799e-08,0.515447251716368,0.284,0.177,0.00100577293804921,"ZNF3"
"DHRS7B",5.15657966958403e-08,0.777810708266524,0.125,0.055,0.00102007459023711,"DHRS7B"
"DPP7",5.27508775222102e-08,0.870576362886825,0.123,0.054,0.00104351785914436,"DPP7"
"CNOT4",5.2940689651223e-08,-0.583372006524016,0.43,0.493,0.00104727272268049,"CNOT4"
"SCRIB",5.30817939014681e-08,0.931731466902163,0.104,0.042,0.00105006404695884,"SCRIB"
"SAE1",5.35239134740275e-08,0.471551057048112,0.511,0.396,0.00105881005634321,"SAE1"
"HS6ST1",5.46012208878558e-08,-0.949564847974888,0.121,0.198,0.00108012135160356,"HS6ST1"
"SH3BP4",5.51209885878407e-08,1.2101084773282,0.112,0.048,0.00109040339624466,"SH3BP4"
"AK6",5.5955190519822e-08,0.338605100171505,0.521,0.383,0.00110690557886312,"AK6"
"SMC1A",5.70251341340008e-08,0.424383108633565,0.44,0.308,0.0011280712034388,"SMC1A"
"EIF3J-AS1",5.72818835429544e-08,0.681726827918294,0.216,0.125,0.00113315022024672,"EIF3J-AS1"
"MLH3",5.77926575745774e-08,-1.19661585257649,0.089,0.16,0.00114325435214029,"MLH3"
"SRBD1",5.7881532943443e-08,1.01209013121459,0.113,0.048,0.00114501248468719,"SRBD1"
"UXT",5.79666604555922e-08,0.329318468106792,0.683,0.56,0.00114669647713252,"UXT"
"DICER1",5.82179870450524e-08,-0.898642415572063,0.227,0.306,0.00115166821972523,"DICER1"
"MTDH",5.84000485051278e-08,-0.311272259310557,0.794,0.813,0.00115526975952844,"MTDH"
"PRKAG1",5.94082975516709e-08,0.365821455777989,0.375,0.25,0.00117521494216715,"PRKAG1"
"FXR2",5.96473546766957e-08,-1.03703227579718,0.162,0.239,0.00117994397021439,"FXR2"
"SLC7A6OS",5.96666387825566e-08,0.665529945847022,0.217,0.125,0.00118032544839654,"SLC7A6OS"
"VARS",5.98750144906974e-08,-0.96679149963315,0.152,0.232,0.00118444753665498,"VARS"
"PLEKHJ1",6.15990376083966e-08,0.35585254722206,0.548,0.401,0.0012185521619693,"PLEKHJ1"
"ERCC1",6.31245242008289e-08,0.322340922149438,0.425,0.289,0.0012487293377408,"ERCC1"
"KPNA2",6.32371941908104e-08,0.518892636939807,0.681,0.577,0.00125095817548261,"KPNA2"
"NNAT",6.38341408543679e-08,0.27131553536792,0.911,0.952,0.00126276697438111,"NNAT"
"MTUS1",6.42497295656464e-08,0.591178548247428,0.213,0.122,0.00127098815026762,"MTUS1"
"GTDC1",6.71929864298258e-08,-1.29152553828557,0.096,0.168,0.00132921165755481,"GTDC1"
"LRRC58",6.83899004121908e-08,0.505467576866396,0.28,0.173,0.00135288900995396,"LRRC58"
"MPP2",6.84232237179543e-08,-1.48727567534247,0.063,0.126,0.00135354821158857,"MPP2"
"LDLR",6.8670526520303e-08,0.398145482328964,0.37,0.249,0.00135844035562463,"LDLR"
"BRSK2",6.92328020853037e-08,-1.27255550076752,0.067,0.131,0.00136956329085148,"BRSK2"
"ZNF337",6.92420332842581e-08,-1.69115681878865,0.054,0.113,0.00136974590242919,"ZNF337"
"LINC00493",7.09495305218129e-08,0.326468532333114,0.644,0.512,0.0014035236127825,"LINC00493"
"ZNF25",7.12772143129574e-08,-1.37535909923681,0.084,0.151,0.00141000585353892,"ZNF25"
"BCAR1",7.1807399706813e-08,-0.96232088508038,0.132,0.211,0.00142049398100018,"BCAR1"
"PACS1",7.23088211684671e-08,-1.27677337187444,0.082,0.15,0.00143041310035462,"PACS1"
"PWP1",7.32669961829467e-08,-0.585001534888759,0.444,0.494,0.00144936771849105,"PWP1"
"AP4B1",7.40091379296357e-08,-1.4102771184855,0.055,0.116,0.00146404876652405,"AP4B1"
"ZNF326",7.4518661624589e-08,-0.586455522140834,0.437,0.509,0.00147412816425762,"ZNF326"
"GPN3",7.47616584983531e-08,0.479932933418456,0.234,0.137,0.00147893512841442,"GPN3"
"YY1AP1",7.588379527014e-08,-1.0366092860753,0.181,0.258,0.00150113323803391,"YY1AP1"
"OSER1",7.86391815672536e-08,0.419855132796892,0.37,0.248,0.00155564028976341,"OSER1"
"FBXL12",7.94965342421101e-08,0.47467441946926,0.223,0.127,0.00157260044037742,"FBXL12"
"DNAJC4",8.06890635786793e-08,0.768799943889846,0.211,0.123,0.00159619105571343,"DNAJC4"
"COQ2",8.08344274196246e-08,0.66580996994226,0.17,0.089,0.00159906664321501,"COQ2"
"NUBPL",8.09723783916701e-08,0.713288833795217,0.157,0.08,0.00160179558934402,"NUBPL"
"LYST",8.11430480713835e-08,-1.49835622104601,0.045,0.102,0.00160517177694811,"LYST"
"S100PBP",8.16512844967324e-08,0.814784290483221,0.156,0.08,0.00161522570991436,"S100PBP"
"TKT",8.16706488199609e-08,0.28720109641924,0.86,0.766,0.00161560877495647,"TKT"
"CDC37L1",8.2288037855332e-08,-1.06404886538816,0.133,0.208,0.00162782196485418,"CDC37L1"
"TPRA1",8.2425435019136e-08,0.728471777685415,0.14,0.066,0.00163053995554855,"TPRA1"
"SLC35F5",8.28818751840513e-08,0.898024808209962,0.118,0.052,0.0016395692548909,"SLC35F5"
"PPP1R12A",8.34908000730392e-08,0.339175177227691,0.643,0.505,0.00165161500704486,"PPP1R12A"
"PPIL1",8.37144598130705e-08,0.318462735870324,0.403,0.267,0.00165603944402216,"PPIL1"
"HDLBP",8.37635480312814e-08,0.399528267394123,0.419,0.292,0.00165701050715481,"HDLBP"
"ABT1",8.41015355452393e-08,0.53791229906658,0.259,0.158,0.00166369657615592,"ABT1"
"TRIM16",8.83164439096049e-08,-0.83803986918829,0.229,0.308,0.0017470758934198,"TRIM16"
"LIX1L",8.88876460923375e-08,0.749959757451518,0.227,0.136,0.00175837541499862,"LIX1L"
"RAB11B-AS1",8.91767159429127e-08,0.857416691662393,0.12,0.053,0.0017640937947827,"RAB11B-AS1"
"SMIM19",9.03780065963151e-08,0.378618757024781,0.411,0.289,0.00178785772648831,"SMIM19"
"EXOC7",9.05072054040104e-08,-0.687901673929136,0.306,0.383,0.00179041353730213,"EXOC7"
"CEP83",9.08467672561696e-08,0.777561242710049,0.141,0.068,0.00179713074986155,"CEP83"
"ARID1B",9.10913758743071e-08,-1.1226595399514,0.127,0.201,0.00180196959754554,"ARID1B"
"SNX2",9.13415970396861e-08,0.287601929335105,0.5,0.35,0.00180691947263907,"SNX2"
"USP33",9.18700824360318e-08,-0.83710967270356,0.263,0.339,0.00181737397074958,"USP33"
"RAD54L2",9.30246679709116e-08,-1.0319475571281,0.14,0.216,0.00184021398180057,"RAD54L2"
"CCDC167",9.34137380305922e-08,0.416986893427904,0.563,0.449,0.00184791056572117,"CCDC167"
"GMCL1",9.40743865945943e-08,0.568307843956722,0.249,0.15,0.00186097951561426,"GMCL1"
"KLHL24",9.55318261109735e-08,-0.730169612702261,0.243,0.325,0.00188981058412728,"KLHL24"
"SPATA7",9.66752650405487e-08,0.655122097871442,0.211,0.122,0.00191243009303213,"SPATA7"
"AUH",9.76656941881451e-08,-1.64859554838239,0.053,0.111,0.00193202276242989,"AUH"
"YIPF6",9.84795231625893e-08,0.408747313320717,0.416,0.292,0.00194812192720234,"YIPF6"
"REXO2",9.98059560749611e-08,0.51684542982816,0.28,0.177,0.00197436142307488,"REXO2"
"DDX52",1.0007393271735e-07,0.438923515668558,0.396,0.273,0.00197966253701463,"DDX52"
"C1orf27",1.02419364139188e-07,0.431936032300979,0.265,0.163,0.00202605986140142,"C1orf27"
"SPDL1",1.03445746403943e-07,0.87119625492427,0.119,0.053,0.00204636375536281,"SPDL1"
"PYCR2",1.04764626205808e-07,0.493563690881642,0.226,0.13,0.0020724538356033,"PYCR2"
"FAM181B",1.04803330618841e-07,0.506074214167785,0.295,0.19,0.00207321948630192,"FAM181B"
"PTP4A2",1.05459016960375e-07,0.333665328439398,0.698,0.562,0.00208619027351014,"PTP4A2"
"MRPS33",1.07281384848166e-07,0.422830399216281,0.422,0.303,0.00212224035506642,"MRPS33"
"EED",1.08659829449448e-07,0.584633875172703,0.188,0.103,0.00214950874616897,"EED"
"CNOT11",1.09255506109405e-07,0.5000357841036,0.216,0.124,0.00216129242185625,"CNOT11"
"METTL3",1.14069861649736e-07,0.668247010430057,0.195,0.109,0.00225653000315508,"METTL3"
"PHF5A",1.15179938652658e-07,0.368384365121031,0.489,0.359,0.00227848954642689,"PHF5A"
"PRKAG2",1.16017418265819e-07,-1.42590279328707,0.065,0.128,0.00229505656813443,"PRKAG2"
"PPIG",1.17672641554504e-07,0.276736117748288,0.777,0.671,0.0023278001952312,"PPIG"
"TERF2",1.17972571255356e-07,-1.29857213202502,0.089,0.155,0.00233373340457345,"TERF2"
"SECISBP2",1.19454851682876e-07,-0.579473910178408,0.467,0.524,0.00236305587599065,"SECISBP2"
"OFD1",1.20987458144046e-07,0.403815999062227,0.365,0.246,0.00239337389700552,"OFD1"
"ACO2",1.22295123017183e-07,-0.532071070754104,0.415,0.482,0.00241924212352592,"ACO2"
"C9orf85",1.223468594147e-07,0.931263836773007,0.143,0.071,0.00242026557294159,"C9orf85"
"PTK2",1.23209340336253e-07,0.395380016038958,0.327,0.211,0.00243732717053176,"PTK2"
"NET1",1.24438597113081e-07,0.911090286041319,0.115,0.051,0.00246164432809096,"NET1"
"NDUFB6",1.25993585162677e-07,-0.409355063707423,0.612,0.643,0.00249240510168808,"NDUFB6"
"ZFP37",1.2809028796064e-07,-1.40811937415394,0.064,0.125,0.00253388207643737,"ZFP37"
"CHRNB1",1.29032977399886e-07,-1.14433312716982,0.08,0.147,0.00255253035892455,"CHRNB1"
"ZIK1",1.29048997767334e-07,1.02126713117573,0.105,0.044,0.0025528472738334,"ZIK1"
"ST6GAL2",1.30780172111259e-07,-1.79299390323975,0.045,0.1,0.00258709336470493,"ST6GAL2"
"KBTBD11",1.31029793336287e-07,-1.37074082085776,0.061,0.123,0.00259203137177844,"KBTBD11"
"ABHD2",1.32284200989874e-07,-1.34838496078871,0.069,0.132,0.0026168460639817,"ABHD2"
"TFDP1",1.32712701669311e-07,0.52239348689994,0.284,0.182,0.00262532266442231,"TFDP1"
"NOL4L",1.33126341190848e-07,-0.876266077046534,0.139,0.216,0.00263350528143736,"NOL4L"
"ACER3",1.39806481677854e-07,0.653554051158979,0.155,0.078,0.00276565182055131,"ACER3"
"HCCS",1.40182139968171e-07,0.822912296713855,0.139,0.068,0.00277308309285037,"HCCS"
"MZT1",1.43772325914671e-07,0.43888903488375,0.372,0.25,0.00284410415124402,"MZT1"
"TFB1M",1.44209606788375e-07,0.858388353644332,0.132,0.062,0.00285275444148763,"TFB1M"
"PI4KA",1.47343196609407e-07,-1.17442096791257,0.081,0.147,0.00291474311532728,"PI4KA"
"NRBP1",1.47676056011223e-07,0.335068404805663,0.374,0.251,0.00292132774001402,"NRBP1"
"MED11",1.50883787552388e-07,0.521557532515464,0.181,0.098,0.00298478308536133,"MED11"
"NFKBIB",1.56115895795927e-07,0.781533832705801,0.16,0.084,0.00308828465063503,"NFKBIB"
"ZNF652",1.5744030345856e-07,-0.863401903730526,0.206,0.285,0.00311448408301723,"ZNF652"
"H2AFY",1.61520229099274e-07,0.281548730486458,0.878,0.843,0.00319519317204184,"H2AFY"
"BCL2",1.69285652885467e-07,0.668191458591054,0.138,0.066,0.0033488087853803,"BCL2"
"JMJD6",1.69288243135709e-07,0.533093270718283,0.228,0.134,0.00334886002571059,"JMJD6"
"COX20",1.71170873988131e-07,-0.54222225181028,0.475,0.53,0.0033861022292332,"COX20"
"APTR",1.71253693272525e-07,0.711484099906783,0.153,0.078,0.00338774056031709,"APTR"
"SART3",1.75222990268785e-07,0.518539457767859,0.233,0.138,0.0034662611934971,"SART3"
"RNF26",1.77593767516905e-07,0.480392092446259,0.226,0.131,0.00351315990901941,"RNF26"
"MYL6B",1.79639736924576e-07,-0.289209356053377,0.761,0.757,0.00355363327584196,"MYL6B"
"PLAG1",1.8576943420946e-07,0.96488628386884,0.121,0.056,0.00367489094753153,"PLAG1"
"PSMA3",1.86233032124841e-07,0.254765862188255,0.699,0.56,0.00368406184149361,"PSMA3"
"SGSM3",1.87173885823037e-07,-0.891355174685237,0.205,0.284,0.00370267380935131,"SGSM3"
"RRP8",1.87990354904078e-07,0.67448902396677,0.171,0.091,0.00371882520071246,"RRP8"
"MRPS14",1.88530595250704e-07,0.402671354848253,0.318,0.205,0.00372951223524943,"MRPS14"
"NRSN2",1.90960968615032e-07,-1.06367445320432,0.126,0.199,0.00377758988114257,"NRSN2"
"TPR",1.92164381825031e-07,0.281972830099082,0.711,0.592,0.00380139580126276,"TPR"
"C20orf194",1.95928209531859e-07,-1.15791168774577,0.114,0.185,0.00387585184095923,"C20orf194"
"CCDC77",1.97614277619422e-07,0.825633027432411,0.134,0.065,0.00390920563986741,"CCDC77"
"CHD1",1.98597239905807e-07,0.322539747319148,0.447,0.317,0.00392865059981666,"CHD1"
"ANAPC11",1.99502387274958e-07,0.27682388625335,0.833,0.797,0.00394655622507322,"ANAPC11"
"RCL1",1.99956549169922e-07,0.656011981292847,0.143,0.07,0.00395554045567939,"RCL1"
"NCAPG",2.00522171936756e-07,0.445437805665014,0.167,0.086,0.00396672960525291,"NCAPG"
"DYNC2H1",2.01858791140764e-07,0.734624093853403,0.139,0.068,0.00399317060634659,"DYNC2H1"
"ISCA2",2.0222893003419e-07,0.407992113947418,0.403,0.286,0.00400049269393635,"ISCA2"
"LAMP1",2.02696860227048e-07,0.404265890838224,0.424,0.304,0.00400974928901146,"LAMP1"
"PDIK1L",2.02858603133233e-07,-1.5395971405631,0.057,0.115,0.00401294888718161,"PDIK1L"
"ZNF703",2.0495910619901e-07,0.731473877345526,0.171,0.092,0.00405450103882882,"ZNF703"
"RAB14",2.05910668636266e-07,-0.509435996710741,0.5,0.538,0.00407332484696261,"RAB14"
"ZYG11B",2.06775180369123e-07,-0.855749117632388,0.173,0.25,0.004090426618062,"ZYG11B"
"POLR2H",2.11393683789819e-07,0.28314448997761,0.496,0.355,0.00418178985273021,"POLR2H"
"MAN1A2",2.11922666401055e-07,-0.567906679605216,0.44,0.487,0.00419225418674568,"MAN1A2"
"MGAT1",2.12678397553793e-07,0.706499906649064,0.163,0.086,0.00420720406040914,"MGAT1"
"C10orf88",2.20406087754248e-07,-1.21449161476842,0.075,0.139,0.00436007322795454,"C10orf88"
"WWC2",2.21615542435624e-07,0.960119237291625,0.102,0.043,0.00438399866046151,"WWC2"
"NUDCD3",2.23130119614205e-07,-0.986403256452137,0.166,0.241,0.00441396002620821,"NUDCD3"
"UBA6",2.24279513511333e-07,-0.824474006594898,0.244,0.321,0.00443669733628119,"UBA6"
"CC2D1A",2.26554739820469e-07,-1.14868408918386,0.132,0.203,0.00448170586312852,"CC2D1A"
"CLSTN3",2.29083408032642e-07,-1.12159432328594,0.081,0.147,0.00453172797770172,"CLSTN3"
"VTA1",2.29309180198166e-07,-0.828611219803223,0.291,0.358,0.00453619420268012,"VTA1"
"PSMC3",2.31911056896006e-07,0.32554430039081,0.617,0.499,0.00458766452751679,"PSMC3"
"ISOC1",2.32767062736056e-07,0.465704431141119,0.209,0.119,0.00460459803504466,"ISOC1"
"CHRNA5",2.32814464985844e-07,0.791381170628797,0.133,0.065,0.00460553574634997,"CHRNA5"
"NSF",2.37122628456706e-07,-1.36611246391324,0.107,0.173,0.00469075983613055,"NSF"
"TMEM178B",2.39017927517282e-07,-1.23068175674713,0.07,0.132,0.00472825264214686,"TMEM178B"
"FAM65A",2.39651333847842e-07,-1.52069991902133,0.052,0.108,0.00474078268617801,"FAM65A"
"SF3A3",2.40078900517232e-07,0.349149183674844,0.433,0.302,0.00474924081003189,"SF3A3"
"UFD1L",2.49341623803321e-07,0.399593446648474,0.398,0.277,0.0049324760020773,"UFD1L"
"DECR2",2.53320344879439e-07,-1.32719760665299,0.056,0.114,0.00501118306240506,"DECR2"
"AKAP11",2.54333448025128e-07,-0.999885593015271,0.128,0.201,0.00503122426883309,"AKAP11"
"TRAPPC1",2.61234990836055e-07,-0.396849260163917,0.609,0.641,0.00516775058871884,"TRAPPC1"
"HDAC9",2.62247327737324e-07,0.820624275720911,0.156,0.083,0.00518777663729975,"HDAC9"
"KHSRP",2.64136420052421e-07,0.456554106592857,0.314,0.208,0.00522514666147698,"KHSRP"
"JPX",2.67476801340391e-07,0.331257736920459,0.428,0.297,0.00529122608411561,"JPX"
"RPRD1B",2.6910419785929e-07,0.7507182980431,0.142,0.071,0.00532341924205247,"RPRD1B"
"NAA25",2.69356659656092e-07,0.540440869145483,0.334,0.228,0.00532841344131682,"NAA25"
"GNAI3",2.75867727710717e-07,0.301760603598821,0.638,0.499,0.00545721538957341,"GNAI3"
"MCM3AP-AS1",2.80726537811909e-07,-1.08057033860539,0.125,0.196,0.00555333237099518,"MCM3AP-AS1"
"SLC48A1",2.8125154680658e-07,0.917757669580742,0.113,0.051,0.00556371809892777,"SLC48A1"
"ZNF74",2.83122335081906e-07,-0.800565632210503,0.192,0.267,0.00560072603259026,"ZNF74"
"NUFIP2",2.86339835453137e-07,0.439451426088222,0.34,0.228,0.00566437462493396,"NUFIP2"
"CBX5",2.88379532679666e-07,0.321828560776373,0.75,0.658,0.00570472391546915,"CBX5"
"ASF1A",2.91240049155264e-07,0.302256491934742,0.428,0.297,0.00576131065238944,"ASF1A"
"NHLRC2",2.92648145740109e-07,0.962950773255648,0.106,0.046,0.00578916561903084,"NHLRC2"
"C9orf72",2.94089501216352e-07,0.386539131955574,0.251,0.151,0.00581767851306187,"C9orf72"
"CCDC18",3.02922176425309e-07,0.756775538051044,0.1,0.042,0.00599240649404546,"CCDC18"
"FAM134B",3.111484491188e-07,-1.09491858853805,0.132,0.204,0.00615513862046809,"FAM134B"
"AASS",3.14960790904308e-07,0.612780680727125,0.146,0.073,0.00623055436566903,"AASS"
"SNRPC",3.18605094263608e-07,0.294536815877715,0.711,0.588,0.00630264597472269,"SNRPC"
"CXXC5",3.19294086480861e-07,0.35268281905365,0.446,0.321,0.00631627561876439,"CXXC5"
"SESTD1",3.21447981058499e-07,-0.577468358735622,0.38,0.448,0.00635888396129923,"SESTD1"
"RAB21",3.23187989469718e-07,0.513622754051136,0.262,0.165,0.00639330480768996,"RAB21"
"IQGAP1",3.25703675671765e-07,0.853188264371146,0.136,0.068,0.00644307011213886,"IQGAP1"
"CARHSP1",3.26920022074442e-07,0.369060746689477,0.75,0.648,0.00646713187667661,"CARHSP1"
"UCHL3",3.28547637566943e-07,-0.908085799792888,0.195,0.268,0.00649932936634927,"UCHL3"
"MTPN",3.2861219053145e-07,-0.495976138921111,0.502,0.541,0.00650060635309315,"MTPN"
"SOCS2",3.3036284754857e-07,1.02000748753869,0.171,0.096,0.00653523785020582,"SOCS2"
"FBXL3",3.31396567198993e-07,0.560386512933253,0.229,0.138,0.00655568689233048,"FBXL3"
"AC010287.1",3.3157537568223e-07,0.901411791230436,0.1,0.042,0.00655922408174587,"AC010287.1"
"AGO4",3.43460107372462e-07,-1.69055879397037,0.048,0.102,0.00679432784404204,"AGO4"
"RAB40C",3.44342709658724e-07,-1.12949400253411,0.114,0.182,0.00681178748246887,"RAB40C"
"KRT10",3.50678426512782e-07,0.271652225971773,0.714,0.614,0.00693712063327586,"KRT10"
"DCTN6",3.53043930255004e-07,-0.497610555151074,0.527,0.568,0.00698391502830449,"DCTN6"
"SLC9B2",3.56057135289693e-07,-1.42714959647169,0.072,0.132,0.0070435222503007,"SLC9B2"
"RP9",3.59173625759846e-07,0.404594357176446,0.33,0.22,0.00710517266478128,"RP9"
"MAP2K2",3.64958993907466e-07,0.344060470644988,0.538,0.408,0.00721961881747748,"MAP2K2"
"PKD1",3.73130265707897e-07,-1.05778674863004,0.083,0.149,0.00738126291623361,"PKD1"
"PPP1R2",3.77721121819908e-07,-0.583895095732388,0.398,0.46,0.00747207923184142,"PPP1R2"
"UPF2",3.77850085004218e-07,0.267705255430059,0.446,0.319,0.00747463038155345,"UPF2"
"PACRGL",3.81124497395944e-07,0.758842580272375,0.128,0.061,0.00753940480748657,"PACRGL"
"TTL",3.88499274789824e-07,-1.11767604742573,0.126,0.197,0.0076852926538923,"TTL"
"RRAGD",3.88735746100202e-07,0.548510478876649,0.23,0.14,0.0076899705293542,"RRAGD"
"SNRNP25",3.93059520237072e-07,0.337728701260665,0.454,0.327,0.00777550342932975,"SNRNP25"
"SGIP1",3.94159020909085e-07,-0.935426483093904,0.101,0.171,0.00779725375162353,"SGIP1"
"SNAPC2",3.99711713046443e-07,-0.883278428143884,0.174,0.247,0.00790709710748474,"SNAPC2"
"ERVK3-1",4.01479720725595e-07,0.541162707712542,0.17,0.092,0.00794207183539371,"ERVK3-1"
"ATPAF2",4.04479347372969e-07,0.577766601277415,0.167,0.09,0.00800141044973207,"ATPAF2"
"SNAP47",4.06439834790953e-07,-0.671260400309568,0.293,0.367,0.00804019281183464,"SNAP47"
"ASB8",4.06703842502983e-07,-0.648512590669777,0.31,0.384,0.008045415412394,"ASB8"
"CLOCK",4.06916622672914e-07,0.516974452686179,0.2,0.115,0.00804962462971558,"CLOCK"
"EIF4E",4.08040904817295e-07,-0.397466105788526,0.616,0.647,0.00807186517909573,"EIF4E"
"NEIL1",4.18405553649363e-07,-1.37027007518408,0.065,0.124,0.0082768986622917,"NEIL1"
"HDHD3",4.26738872281904e-07,-1.0983711456497,0.086,0.15,0.00844174837148063,"HDHD3"
"PANK1",4.27125798162615e-07,0.853473967008053,0.112,0.051,0.00844940253925284,"PANK1"
"LSM5",4.3053840461971e-07,0.324132486253196,0.738,0.643,0.0085169107201871,"LSM5"
"KIZ",4.31233540242554e-07,-1.24549610916561,0.057,0.114,0.0085306618930782,"KIZ"
"PHACTR4",4.34906308780478e-07,0.34859036403214,0.356,0.244,0.00860331660029541,"PHACTR4"
"RNF182",4.3594225161399e-07,-1.05758841510317,0.102,0.171,0.00862380962142796,"RNF182"
"ALKBH2",4.41940054437214e-07,0.456722178572963,0.299,0.195,0.00874245815687697,"ALKBH2"
