"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","significant"
"LAMTOR4",0.00159476218387093,-0.268993709558988,0.445,0.539,1,"LAMTOR4","Not Significant"
"AGL",0.00160020239327288,-0.639232585381448,0.082,0.139,1,"AGL","Not Significant"
"ZNF3",0.00160284109239988,0.64093041098242,0.241,0.177,1,"ZNF3","Not Significant"
"ADARB1",0.00160650940556343,-0.601676267644168,0.058,0.109,1,"ADARB1","Not Significant"
"CSE1L",0.00160755977657919,-0.45477404766686,0.215,0.295,1,"CSE1L","Not Significant"
"WNK1",0.0016096884953637,0.444680880326551,0.416,0.357,1,"WNK1","Not Significant"
"EPHA4",0.00161313940282365,0.913216395920737,0.151,0.1,1,"EPHA4","Not Significant"
"GTF2H1",0.00161340247486037,-0.594445194948381,0.151,0.218,1,"GTF2H1","Not Significant"
"ZNF75A",0.00161370764240049,-0.423992901632894,0.193,0.273,1,"ZNF75A","Not Significant"
"NRDC",0.00161756754438805,-0.396428829834676,0.35,0.434,1,"NRDC","Not Significant"
"GTDC1",0.00162222145304845,-0.658871564464637,0.105,0.168,1,"GTDC1","Not Significant"
"ING4",0.00162630150499134,-0.31790251453315,0.306,0.405,1,"ING4","Not Significant"
"GOLGA3",0.00162813974351707,-0.810736958613555,0.078,0.132,1,"GOLGA3","Not Significant"
"SUPT4H1",0.00163138181025381,0.360178647537236,0.545,0.514,1,"SUPT4H1","Not Significant"
"ITPA",0.00163976077010665,-0.423618098929669,0.227,0.307,1,"ITPA","Not Significant"
"CHD4",0.00164307292230747,0.337277212318052,0.547,0.514,1,"CHD4","Not Significant"
"LRP6",0.00164681078026233,0.531669594681123,0.225,0.162,1,"LRP6","Not Significant"
"TRIM28",0.00165308753286896,0.519520134161713,0.412,0.359,1,"TRIM28","Not Significant"
"ARHGEF10",0.00166008885671979,0.846448510119264,0.141,0.09,1,"ARHGEF10","Not Significant"
"TMX2",0.00167259620162468,-0.363986941572033,0.217,0.305,1,"TMX2","Not Significant"
"SNTB2",0.00167396286499051,0.985047853277794,0.113,0.067,1,"SNTB2","Not Significant"
"ZNF236",0.00168153341728493,-0.635533256407558,0.066,0.119,1,"ZNF236","Not Significant"
"PIGC",0.00169710353630705,-0.450449514053454,0.125,0.195,1,"PIGC","Not Significant"
"FAM161B",0.00169774916768883,-0.926339089014114,0.056,0.105,1,"FAM161B","Not Significant"
"CRTC1",0.00170517237346668,-0.619162355237978,0.078,0.134,1,"CRTC1","Not Significant"
"ALKBH4",0.00170813049103688,-0.429274951255862,0.187,0.266,1,"ALKBH4","Not Significant"
"TPP2",0.001721472104492,-0.647495840477827,0.107,0.168,1,"TPP2","Not Significant"
"GLYR1",0.00172191954985721,-0.584249669802243,0.163,0.234,1,"GLYR1","Not Significant"
"GRIPAP1",0.00172818403289738,-0.370876458374181,0.26,0.34,1,"GRIPAP1","Not Significant"
"MOB2",0.00173871071222207,-0.51510014328667,0.107,0.171,1,"MOB2","Not Significant"
"CREB3",0.00174386624725037,-0.331830192088982,0.209,0.297,1,"CREB3","Not Significant"
"IMMP2L",0.00174981274839228,0.8449907046326,0.123,0.075,1,"IMMP2L","Not Significant"
"CRTAP",0.0017527850370274,0.958178114975575,0.113,0.067,1,"CRTAP","Not Significant"
"KIAA1456",0.00176145977617422,-0.42650444362811,0.147,0.223,1,"KIAA1456","Not Significant"
"USP1",0.00176762750614992,0.436031731700069,0.338,0.269,1,"USP1","Not Significant"
"FAM45A",0.00178410857469582,-0.364098792411256,0.258,0.347,1,"FAM45A","Not Significant"
"MKNK2",0.00179011700594389,0.66593569571619,0.167,0.112,1,"MKNK2","Not Significant"
"TDRD3",0.00179271506533715,-0.595151300665314,0.137,0.205,1,"TDRD3","Not Significant"
"VAV2",0.00179529700533251,0.962716795761279,0.115,0.069,1,"VAV2","Not Significant"
"PI4KA",0.00180017690100005,-0.721831623765835,0.089,0.147,1,"PI4KA","Not Significant"
"SMCHD1",0.00180092133944898,-0.358239941267753,0.31,0.396,1,"SMCHD1","Not Significant"
"IGLON5",0.00180096671213078,-0.4911973094331,0.175,0.25,1,"IGLON5","Not Significant"
"EML4",0.00180554699684037,-0.609000000209555,0.109,0.172,1,"EML4","Not Significant"
"WDR73",0.0018096177583106,-0.510757775709931,0.147,0.217,1,"WDR73","Not Significant"
"NCBP2-AS2",0.00183305507198052,-0.3337993544593,0.25,0.348,1,"NCBP2-AS2","Not Significant"
"MAGEE1",0.00183345222150821,-0.959633426899016,0.062,0.112,1,"MAGEE1","Not Significant"
"LINS1",0.00183695616882766,-1.04200269137957,0.06,0.109,1,"LINS1","Not Significant"
"CLPP",0.0018459526640095,-0.271396745824327,0.358,0.461,1,"CLPP","Not Significant"
"SIMC1",0.00185605624488462,-0.754203340884002,0.076,0.131,1,"SIMC1","Not Significant"
"NEK1",0.00185900281933941,-0.624764377996205,0.141,0.206,1,"NEK1","Not Significant"
"ZMAT1",0.00186229826896259,-1.03711186687491,0.056,0.104,1,"ZMAT1","Not Significant"
"NFATC2IP",0.00186435361494104,-0.676374128996837,0.121,0.184,1,"NFATC2IP","Not Significant"
"ZNF226",0.00186650815314059,-0.832754110002153,0.103,0.163,1,"ZNF226","Not Significant"
"CCNC",0.0018670525238758,-0.371754578367633,0.302,0.386,1,"CCNC","Not Significant"
"AARSD1",0.001870829490562,-0.765837341570382,0.072,0.125,1,"AARSD1","Not Significant"
"MRPL48",0.00187716193310593,-0.414795262814846,0.241,0.325,1,"MRPL48","Not Significant"
"UNC5A",0.00187876523435337,-0.487868875446743,0.085,0.146,1,"UNC5A","Not Significant"
"PRPF3",0.00188133511451603,-0.452013646595862,0.089,0.15,1,"PRPF3","Not Significant"
"CTNNBL1",0.00188720281873299,-0.388722034380022,0.252,0.337,1,"CTNNBL1","Not Significant"
"MDM1",0.0018881391959133,0.83399132639464,0.141,0.09,1,"MDM1","Not Significant"
"TCTN1",0.00188897945507691,-0.674982627925317,0.095,0.154,1,"TCTN1","Not Significant"
"PPP1R12B",0.00190707979992232,-0.598407182998813,0.091,0.151,1,"PPP1R12B","Not Significant"
"PVRL2",0.00191017452491317,0.53502248881537,0.302,0.244,1,"PVRL2","Not Significant"
"YIF1B",0.00191619379562196,-0.360627720406112,0.229,0.316,1,"YIF1B","Not Significant"
"OTUD4",0.00192218905643798,1.01397803934509,0.129,0.081,1,"OTUD4","Not Significant"
"TMEM134",0.00192449562325566,-0.533106551204817,0.101,0.165,1,"TMEM134","Not Significant"
"ACTR2",0.00194352145555965,-0.348446782547295,0.332,0.42,1,"ACTR2","Not Significant"
"SLC4A1AP",0.0019496345661266,-0.481022556136909,0.169,0.243,1,"SLC4A1AP","Not Significant"
"MYDGF",0.00195818262472775,-0.370949149328982,0.316,0.404,1,"MYDGF","Not Significant"
"RNGTT",0.00196611922398845,-0.626231758860088,0.091,0.151,1,"RNGTT","Not Significant"
"URGCP",0.00198290145789929,-0.675241032800395,0.062,0.113,1,"URGCP","Not Significant"
"MKKS",0.00198873996429827,-0.457762545972034,0.215,0.296,1,"MKKS","Not Significant"
"ABCD3",0.00199917473636467,-0.456130757679867,0.101,0.166,1,"ABCD3","Not Significant"
"MIB2",0.00201739083831542,-0.868761082995238,0.082,0.135,1,"MIB2","Not Significant"
"SGTB",0.00201785979932059,0.786596013215203,0.173,0.119,1,"SGTB","Not Significant"
"WASF3",0.00202002878569665,-0.420424606749207,0.109,0.175,1,"WASF3","Not Significant"
"SURF6",0.00202046318284677,-0.490457780609215,0.121,0.189,1,"SURF6","Not Significant"
"BLMH",0.00202260136232912,-0.518678924389368,0.171,0.244,1,"BLMH","Not Significant"
"WDR34",0.00202990744026928,-0.745174606408234,0.087,0.145,1,"WDR34","Not Significant"
"CMPK1",0.00204264172974507,-0.289168400879634,0.469,0.58,1,"CMPK1","Not Significant"
"MARK2",0.00205319613507039,-0.624885243802472,0.127,0.192,1,"MARK2","Not Significant"
"DAG1",0.00205417335316492,-0.546894505150733,0.08,0.136,1,"DAG1","Not Significant"
"SNHG8",0.00207190427284433,-0.36016799964938,0.342,0.43,1,"SNHG8","Not Significant"
"IKBKG",0.00207940389658991,-0.616818662203892,0.07,0.123,1,"IKBKG","Not Significant"
"GFOD2",0.00207967078674603,-0.260180744176563,0.332,0.43,1,"GFOD2","Not Significant"
"ADAL",0.0020867614427852,-0.871118841707816,0.082,0.135,1,"ADAL","Not Significant"
"U2AF1L4",0.00210687944812117,-0.775188874011536,0.06,0.11,1,"U2AF1L4","Not Significant"
"SAR1B",0.00211336895247588,-0.347517109797384,0.141,0.212,1,"SAR1B","Not Significant"
"RPUSD3",0.00212434825452582,-0.569198667733579,0.147,0.211,1,"RPUSD3","Not Significant"
"RELL2",0.00212448475284099,-0.650488009366972,0.087,0.144,1,"RELL2","Not Significant"
"TSC22D2",0.00214221472082911,-0.384209842802374,0.129,0.2,1,"TSC22D2","Not Significant"
"MED17",0.00215627826365097,0.446885024902638,0.4,0.343,1,"MED17","Not Significant"
"MRPS2",0.00215949692805088,-0.387052323460849,0.227,0.307,1,"MRPS2","Not Significant"
"CTBP1",0.00216651162468555,-0.377604303394657,0.213,0.296,1,"CTBP1","Not Significant"
"CST3",0.00217788770796957,0.30279378379139,0.547,0.505,1,"CST3","Not Significant"
"PHKB",0.00217939567582845,-0.408271084977476,0.149,0.223,1,"PHKB","Not Significant"
"LDHA",0.00218265936426126,-0.67492264559382,0.167,0.241,1,"LDHA","Not Significant"
"SCAP",0.0021876910648433,-0.831692033858257,0.066,0.116,1,"SCAP","Not Significant"
"FLAD1",0.00219337222423222,-0.358463401587261,0.213,0.292,1,"FLAD1","Not Significant"
"SPTSSA",0.00219416119431352,0.612925094323302,0.225,0.166,1,"SPTSSA","Not Significant"
"USP5",0.00221257441754762,-0.392970622794757,0.258,0.345,1,"USP5","Not Significant"
"MRPL40",0.00221364401926362,-0.433147192435562,0.235,0.311,1,"MRPL40","Not Significant"
"CCDC94",0.00222678611087366,-0.556737514828285,0.099,0.16,1,"CCDC94","Not Significant"
"USE1",0.00222746342164062,-0.400137880457803,0.225,0.308,1,"USE1","Not Significant"
"NACAD",0.00222877869535454,-0.627717978999435,0.109,0.172,1,"NACAD","Not Significant"
"SERTAD3",0.00224902720262142,0.625706526692122,0.137,0.085,1,"SERTAD3","Not Significant"
"ZNF346",0.00225267674733752,-0.62437540611787,0.099,0.158,1,"ZNF346","Not Significant"
"PAK3",0.00228305725645237,-0.301612427175214,0.61,0.668,1,"PAK3","Not Significant"
"PEX6",0.00228545884572226,-0.833670502317736,0.056,0.104,1,"PEX6","Not Significant"
"CXorf23",0.00229377935431915,-0.678129614578461,0.074,0.128,1,"CXorf23","Not Significant"
"ZWILCH",0.002296001820862,-0.387750305313187,0.111,0.176,1,"ZWILCH","Not Significant"
"AC004951.6",0.00229641315285363,-0.460177266700013,0.091,0.151,1,"AC004951.6","Not Significant"
"CKS1B",0.0023043107658747,-0.398257468206315,0.143,0.213,1,"CKS1B","Not Significant"
"ASH2L",0.00230528071856294,-0.857689038675588,0.099,0.155,1,"ASH2L","Not Significant"
"ZFYVE9",0.00230952858057527,-0.640321919235723,0.064,0.114,1,"ZFYVE9","Not Significant"
"ZNF467",0.00231374402887991,-0.412826173343593,0.143,0.214,1,"ZNF467","Not Significant"
"RNF115",0.00231530110662087,-0.426085376237068,0.231,0.307,1,"RNF115","Not Significant"
"ZNF618",0.00234282902968969,0.728972837558796,0.209,0.153,1,"ZNF618","Not Significant"
"NUAK1",0.00234577020237995,-0.639085923069558,0.151,0.215,1,"NUAK1","Not Significant"
"PRPF4",0.00234677952081537,-0.521365321220692,0.145,0.215,1,"PRPF4","Not Significant"
"PCCB",0.00234714013516745,-0.640322437196708,0.135,0.199,1,"PCCB","Not Significant"
"REXO2",0.00235348498047575,-0.557600772105859,0.113,0.177,1,"REXO2","Not Significant"
"TXNDC15",0.00235463369362453,-0.343701169906692,0.189,0.271,1,"TXNDC15","Not Significant"
"GPBP1L1",0.00236093617410433,0.89833854157481,0.117,0.072,1,"GPBP1L1","Not Significant"
"TMBIM4",0.00238396132101561,-0.543410361402094,0.151,0.221,1,"TMBIM4","Not Significant"
"ZMYM3",0.00238558733316333,-0.842762289033895,0.058,0.106,1,"ZMYM3","Not Significant"
"TOB1",0.0023925938200562,0.561973397693158,0.264,0.202,1,"TOB1","Not Significant"
"CASD1",0.00239293740104618,-1.01209732327123,0.083,0.135,1,"CASD1","Not Significant"
"SLC16A14",0.00240558016989002,-0.538983754589056,0.078,0.133,1,"SLC16A14","Not Significant"
"AKR1C1",0.00240560451470965,-0.366017624944506,0.211,0.292,1,"AKR1C1","Not Significant"
"ERCC4",0.00242577830674488,-0.454339766647029,0.141,0.21,1,"ERCC4","Not Significant"
"PFKP",0.00245532873987027,-0.439712110717048,0.091,0.15,1,"PFKP","Not Significant"
"KIF1BP",0.00246363687284925,-0.49897922679769,0.187,0.26,1,"KIF1BP","Not Significant"
"DUSP3",0.00247508403458579,-0.726369386740569,0.064,0.113,1,"DUSP3","Not Significant"
"HEBP1",0.0024808419774707,0.951378633204024,0.123,0.077,1,"HEBP1","Not Significant"
"MRPL39",0.00248565485428601,-0.590795813095008,0.151,0.217,1,"MRPL39","Not Significant"
"PPM1L",0.00249743821370268,-0.390406409711499,0.165,0.242,1,"PPM1L","Not Significant"
"DNAJC19",0.00249902210664072,-0.259211805821209,0.252,0.342,1,"DNAJC19","Not Significant"
"RAB6B",0.00250013982952022,-0.410834590866249,0.171,0.248,1,"RAB6B","Not Significant"
"MAFB",0.00250982993867624,1.04607750746676,0.137,0.089,1,"MAFB","Not Significant"
"FAM127A",0.00252531117950774,0.380753324718808,0.575,0.544,1,"FAM127A","Not Significant"
"SYMPK",0.00252832372656259,-0.596833296773141,0.129,0.191,1,"SYMPK","Not Significant"
"GALE",0.00252926428162302,-0.778884910461701,0.087,0.141,1,"GALE","Not Significant"
"ZNF566",0.00253443166459363,-0.632035023595367,0.155,0.22,1,"ZNF566","Not Significant"
"ZNF35",0.00253873748454517,0.762158490915638,0.169,0.117,1,"ZNF35","Not Significant"
"POR",0.00253998102614268,-0.335516965546459,0.264,0.35,1,"POR","Not Significant"
"CHRAC1",0.0025496614686053,0.805453793598722,0.119,0.073,1,"CHRAC1","Not Significant"
"MRPS23",0.00256105024012139,-0.32111700438508,0.334,0.423,1,"MRPS23","Not Significant"
"THAP4",0.0025624406817239,-0.636416591493388,0.074,0.126,1,"THAP4","Not Significant"
"KPNA1",0.00256847665168204,-0.358770119715474,0.147,0.221,1,"KPNA1","Not Significant"
"PARD6A",0.00257004102652801,-0.387061326523529,0.135,0.204,1,"PARD6A","Not Significant"
"VASP",0.00258071968852456,1.0329737277519,0.105,0.063,1,"VASP","Not Significant"
"THOC7",0.00258798211026364,-0.355434710102686,0.33,0.417,1,"THOC7","Not Significant"
"PCNP",0.00259651785004725,0.294018081836715,0.59,0.547,1,"PCNP","Not Significant"
"GPR137",0.00261127108348783,-0.447875946189335,0.119,0.185,1,"GPR137","Not Significant"
"REV1",0.00261184427402538,-0.454787106756007,0.173,0.247,1,"REV1","Not Significant"
"KIAA2026",0.00261328135502815,-0.291942094914284,0.308,0.403,1,"KIAA2026","Not Significant"
"RBM42",0.00263080112555586,-0.394264826074453,0.292,0.376,1,"RBM42","Not Significant"
"MRPL57",0.00263561427702146,-0.41766600500525,0.392,0.484,1,"MRPL57","Not Significant"
"TRIM37",0.00263990224387139,-0.449345936637996,0.163,0.234,1,"TRIM37","Not Significant"
"HMBS",0.00264451172301031,-0.582335941215463,0.103,0.162,1,"HMBS","Not Significant"
"FAM8A1",0.00265129805661213,-0.503944063999032,0.076,0.13,1,"FAM8A1","Not Significant"
"NDUFB3",0.00265504824632042,-0.262140664556283,0.459,0.564,1,"NDUFB3","Not Significant"
"ZNF337",0.0026565941312322,-0.815029432150628,0.064,0.113,1,"ZNF337","Not Significant"
"VAT1",0.00267717236984749,0.682980586135842,0.217,0.162,1,"VAT1","Not Significant"
"DUSP8",0.00267745359854739,-0.474019970782001,0.135,0.202,1,"DUSP8","Not Significant"
"C17orf62",0.00268248867145138,-0.303129991734756,0.207,0.286,1,"C17orf62","Not Significant"
"POLR2E",0.00270301238805961,-0.31075309195978,0.427,0.516,1,"POLR2E","Not Significant"
"ZNF567",0.00270599543313541,-0.863195341556333,0.085,0.138,1,"ZNF567","Not Significant"
"UBE2E2",0.00270836704955901,-0.395185481277452,0.157,0.23,1,"UBE2E2","Not Significant"
"LRRFIP1",0.00271370404506056,0.669688927574666,0.29,0.237,1,"LRRFIP1","Not Significant"
"PRPSAP2",0.00272784033155211,-0.290542860652742,0.406,0.492,1,"PRPSAP2","Not Significant"
"GTF2B",0.00274115487329056,0.448216136407806,0.34,0.28,1,"GTF2B","Not Significant"
"FTSJ1",0.00275388469408677,-0.501609318960968,0.111,0.174,1,"FTSJ1","Not Significant"
"AFMID",0.00275596597969922,-0.578727409342917,0.078,0.131,1,"AFMID","Not Significant"
"KIAA1109",0.00275939189721308,-0.520027408888037,0.173,0.241,1,"KIAA1109","Not Significant"
"TEX10",0.00276581422598407,-0.608643781883376,0.068,0.119,1,"TEX10","Not Significant"
"SLF2",0.00276663063504399,-0.701393739517082,0.074,0.125,1,"SLF2","Not Significant"
"PPHLN1",0.0027807769380455,-0.260658480920741,0.394,0.483,1,"PPHLN1","Not Significant"
"ARFGAP2",0.00278193245034536,-0.345617762711044,0.338,0.423,1,"ARFGAP2","Not Significant"
"FBXW5",0.0027863401093665,-0.359240156275284,0.171,0.245,1,"FBXW5","Not Significant"
"NAP1L4",0.00279224378933489,-0.283248357070852,0.491,0.585,1,"NAP1L4","Not Significant"
"TRAF4",0.00279333701254644,0.421449922620423,0.501,0.46,1,"TRAF4","Not Significant"
"MTURN",0.00279562554864877,-0.455458764778032,0.165,0.236,1,"MTURN","Not Significant"
"CTDNEP1",0.00279918243556061,-0.357141701757867,0.288,0.375,1,"CTDNEP1","Not Significant"
"LEO1",0.00280162088075998,-0.29049984970401,0.225,0.311,1,"LEO1","Not Significant"
"REST",0.0028063462559994,-0.621012989948395,0.064,0.113,1,"REST","Not Significant"
"QSER1",0.00281328234619287,0.673379236436568,0.201,0.147,1,"QSER1","Not Significant"
"FAM110A",0.00285017444089201,0.715257429378744,0.209,0.154,1,"FAM110A","Not Significant"
"MRPL15",0.00286790345271827,-0.285132699294253,0.318,0.409,1,"MRPL15","Not Significant"
"RNF150",0.00287966380713612,-0.708605503972102,0.068,0.118,1,"RNF150","Not Significant"
"STARD7",0.00289312843563312,-0.396755053891063,0.25,0.328,1,"STARD7","Not Significant"
"ZYG11B",0.00290880756494219,-0.442651413979854,0.177,0.25,1,"ZYG11B","Not Significant"
"NCAPH2",0.00291829307939766,-0.346501020472477,0.076,0.13,1,"NCAPH2","Not Significant"
"OGG1",0.00293541011549997,-0.412777686108678,0.125,0.191,1,"OGG1","Not Significant"
"GPR153",0.00293707654843563,-0.63299923792886,0.068,0.119,1,"GPR153","Not Significant"
"SLC44A1",0.00295571585154551,-0.675787939894455,0.093,0.149,1,"SLC44A1","Not Significant"
"ZNF106",0.00297754120358282,-0.382943639483274,0.247,0.322,1,"ZNF106","Not Significant"
"FAM189B",0.00299905866868495,-0.670701442834946,0.131,0.193,1,"FAM189B","Not Significant"
"SLC25A24",0.0030004746017895,0.995153846326364,0.105,0.063,1,"SLC25A24","Not Significant"
"MED13",0.0030081174462766,0.679558330182236,0.197,0.143,1,"MED13","Not Significant"
"SFXN4",0.00300847489194169,-0.637511739622962,0.076,0.128,1,"SFXN4","Not Significant"
"MMP24-AS1",0.00301247494485018,-0.815494702025554,0.068,0.117,1,"MMP24-AS1","Not Significant"
"CLPTM1L",0.00301747535205975,-0.623698207979188,0.06,0.108,1,"CLPTM1L","Not Significant"
"NDUFA11",0.00301894908758524,-0.271581914311985,0.638,0.686,1,"NDUFA11","Not Significant"
"SCAF4",0.00302208544680686,0.610906168033159,0.223,0.167,1,"SCAF4","Not Significant"
"UBTD2",0.00302555609512094,0.669194472706079,0.205,0.15,1,"UBTD2","Not Significant"
"NAA15",0.00303801246390657,-0.311267882073451,0.32,0.419,1,"NAA15","Not Significant"
"CTA-29F11.1",0.00306740335214297,-0.682368544893013,0.105,0.165,1,"CTA-29F11.1","Not Significant"
"DUSP12",0.00307280924342279,-0.347095481510355,0.254,0.339,1,"DUSP12","Not Significant"
"ASXL3",0.0030735242959579,-0.474228685109509,0.155,0.225,1,"ASXL3","Not Significant"
"ATP5H",0.00312238894505965,-0.255177068105353,0.606,0.685,1,"ATP5H","Not Significant"
"PTPN12",0.00313761655881677,0.593170595201671,0.312,0.26,1,"PTPN12","Not Significant"
"SCN3A",0.00314654320109289,-0.678812043636345,0.087,0.141,1,"SCN3A","Not Significant"
"LCMT1",0.00315799308183331,-0.329912713016264,0.386,0.467,1,"LCMT1","Not Significant"
"CISD1",0.00317076831275207,-0.293154280286024,0.441,0.529,1,"CISD1","Not Significant"
"ST18",0.00318253392077113,0.646991019025946,0.239,0.185,1,"ST18","Not Significant"
"HERC1",0.0032069719613821,-0.376659371403831,0.252,0.336,1,"HERC1","Not Significant"
"MIF",0.00321947713700756,0.336196075618392,0.634,0.583,1,"MIF","Not Significant"
"NSL1",0.00323155308903161,-0.450075729207562,0.177,0.248,1,"NSL1","Not Significant"
"RNF40",0.00324587638285622,-0.736032850148359,0.089,0.142,1,"RNF40","Not Significant"
"KC6",0.00326945039639592,0.808047484216001,0.133,0.086,1,"KC6","Not Significant"
"C1orf52",0.00327070197222941,-0.308032211723382,0.447,0.539,1,"C1orf52","Not Significant"
"ZCCHC7",0.00329026631210521,-0.431310892802537,0.205,0.279,1,"ZCCHC7","Not Significant"
"RARA",0.00330916745020265,-0.785624757977346,0.066,0.114,1,"RARA","Not Significant"
"GMPS",0.00330950258929396,0.470037489959033,0.356,0.302,1,"GMPS","Not Significant"
"NOP56",0.00332100233119578,-0.27677998115448,0.455,0.555,1,"NOP56","Not Significant"
"ATXN7L3B",0.00332819256409422,-0.253128682456061,0.4,0.51,1,"ATXN7L3B","Not Significant"
