"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","significant"
"CLVS2",0.151715873408456,-0.628866165583899,0.085,0.103,1,"CLVS2","Not Significant"
"ZC4H2",0.152328712487312,-0.436999670781335,0.19,0.209,1,"ZC4H2","Not Significant"
"DNM1L",0.153944470123826,-0.419408007223115,0.372,0.354,1,"DNM1L","Not Significant"
"RNF146",0.153990579659759,-0.283620634786125,0.308,0.318,1,"RNF146","Not Significant"
"BRWD1",0.155051439607726,-0.25534028716289,0.423,0.423,1,"BRWD1","Not Significant"
"TTL",0.156055337170309,-0.750708939016065,0.126,0.143,1,"TTL","Not Significant"
"UBXN6",0.158136574436572,-0.64729181104404,0.178,0.193,1,"UBXN6","Not Significant"
"WDFY3",0.159428145522815,-0.704624102555685,0.104,0.123,1,"WDFY3","Not Significant"
"SMIM8",0.160282120855068,-0.462875915142206,0.266,0.274,1,"SMIM8","Not Significant"
"ANKRD36",0.160475902748184,-0.615950918841309,0.181,0.195,1,"ANKRD36","Not Significant"
"KIAA1549",0.160763047692734,-0.574809655851163,0.147,0.165,1,"KIAA1549","Not Significant"
"TSPAN18",0.160894211438844,-0.532845132068137,0.236,0.243,1,"TSPAN18","Not Significant"
"DNAJC4",0.161119143451538,-0.390714971521501,0.211,0.227,1,"DNAJC4","Not Significant"
"GTPBP1",0.162071049867622,-0.709813244407799,0.152,0.167,1,"GTPBP1","Not Significant"
"PPM1D",0.162567520169274,-0.442837180207908,0.228,0.243,1,"PPM1D","Not Significant"
"DHX29",0.163426348861784,-0.415182378705008,0.353,0.348,1,"DHX29","Not Significant"
"GPHN",0.164970848257503,-0.290677368222432,0.108,0.082,1,"GPHN","Not Significant"
"RBM10",0.165402593206555,-0.480575165300928,0.282,0.288,1,"RBM10","Not Significant"
"KCTD6",0.165875850581127,-0.804324759789465,0.209,0.215,1,"KCTD6","Not Significant"
"STX6",0.166117464676979,-0.805057544826867,0.117,0.133,1,"STX6","Not Significant"
"ZDHHC3",0.167390134485401,-0.674991154200002,0.154,0.169,1,"ZDHHC3","Not Significant"
"CEND1",0.170553012260767,-0.366428877926349,0.132,0.153,1,"CEND1","Not Significant"
"NHSL1",0.171782989676246,-0.723178180895686,0.235,0.239,1,"NHSL1","Not Significant"
"CXorf40B",0.173995899482296,-0.290457623912197,0.108,0.082,1,"CXorf40B","Not Significant"
"DDHD1",0.174966243388268,-0.557644043167751,0.198,0.211,1,"DDHD1","Not Significant"
"PWWP2A",0.175592835644383,-0.406491754096262,0.219,0.231,1,"PWWP2A","Not Significant"
"LINC01089",0.176506133645701,-0.811209240749178,0.099,0.115,1,"LINC01089","Not Significant"
"HEBP2",0.176939928917474,-0.411472940313631,0.41,0.386,1,"HEBP2","Not Significant"
"KLC4",0.177236383255182,-0.779512364518348,0.12,0.135,1,"KLC4","Not Significant"
"NAGK",0.177280723640578,-0.565186215280739,0.205,0.215,1,"NAGK","Not Significant"
"ABHD13",0.180163525389362,-0.254267169156673,0.117,0.089,1,"ABHD13","Not Significant"
"RSPRY1",0.180514419086105,-0.358707770643358,0.374,0.364,1,"RSPRY1","Not Significant"
"BCAS2",0.181155350921916,-0.295813066878373,0.518,0.477,1,"BCAS2","Not Significant"
"PAG1",0.181776229678488,-0.284300389684256,0.244,0.195,1,"PAG1","Not Significant"
"TMEM199",0.182491069364571,-0.539674042954032,0.148,0.165,1,"TMEM199","Not Significant"
"VANGL2",0.182702805866718,-0.405317504321711,0.178,0.195,1,"VANGL2","Not Significant"
"ATMIN",0.184092293072595,-0.714920827515576,0.124,0.139,1,"ATMIN","Not Significant"
"PLEKHA3",0.18460093025835,-0.43757286254981,0.37,0.352,1,"PLEKHA3","Not Significant"
"UBTD2",0.18467946897186,-0.49132433792643,0.191,0.205,1,"UBTD2","Not Significant"
"EMSY",0.189719891785599,-0.619749309762142,0.127,0.143,1,"EMSY","Not Significant"
"RNF214",0.190085147584458,-0.449307465771588,0.209,0.221,1,"RNF214","Not Significant"
"CLIP1",0.190954997682087,-0.427254709636959,0.334,0.328,1,"CLIP1","Not Significant"
"KDM3A",0.191197972755793,-0.693561022807704,0.19,0.199,1,"KDM3A","Not Significant"
"DDX52",0.192927291162364,-0.355262002268668,0.396,0.38,1,"DDX52","Not Significant"
"ZFYVE16",0.194368942262813,-0.27621732857331,0.163,0.127,1,"ZFYVE16","Not Significant"
"ABCC5",0.197649892448458,-0.460519829049329,0.092,0.109,1,"ABCC5","Not Significant"
"WDR20",0.197650749409031,-0.382029606639133,0.16,0.125,1,"WDR20","Not Significant"
"PSD3",0.19820241563653,-0.334334577228732,0.28,0.294,1,"PSD3","Not Significant"
"HSPBP1",0.198261624347604,-0.413323516234099,0.261,0.266,1,"HSPBP1","Not Significant"
"TNRC6A",0.201211705869086,-0.393334739702213,0.338,0.334,1,"TNRC6A","Not Significant"
"PEX16",0.201511854864356,-0.747813656360333,0.108,0.123,1,"PEX16","Not Significant"
"UPF3B",0.201672975513695,-0.31346382092994,0.504,0.463,1,"UPF3B","Not Significant"
"DDX1",0.20392287756958,-0.255542156883441,0.556,0.513,1,"DDX1","Not Significant"
"PLCB1",0.20479342892162,-0.526290611068582,0.203,0.213,1,"PLCB1","Not Significant"
"USP15",0.20492977974298,-0.462013123619777,0.262,0.268,1,"USP15","Not Significant"
"UCP2",0.205457234656638,-0.420791371023876,0.304,0.302,1,"UCP2","Not Significant"
"PSMA6",0.20579861080879,-0.306184714310285,0.157,0.125,1,"PSMA6","Not Significant"
"RLF",0.205829765676947,-0.4847042112869,0.244,0.249,1,"RLF","Not Significant"
"CMC1",0.211417376950743,-0.306278871737659,0.251,0.201,1,"CMC1","Not Significant"
"CNOT4",0.213996487652195,-0.311382371845513,0.43,0.406,1,"CNOT4","Not Significant"
"NEMF",0.2149504459892,-0.301762451258692,0.486,0.453,1,"NEMF","Not Significant"
"FANCF",0.215641478271828,-0.708069106088571,0.165,0.175,1,"FANCF","Not Significant"
"ST6GALNAC4",0.21624159217529,-0.519637732194448,0.092,0.107,1,"ST6GALNAC4","Not Significant"
"WIZ",0.217736372262065,-0.701762863983581,0.113,0.127,1,"WIZ","Not Significant"
"RRAGB",0.220070335926749,-0.63402312073768,0.135,0.149,1,"RRAGB","Not Significant"
"EHMT2",0.220343552858926,-0.354595810673558,0.426,0.4,1,"EHMT2","Not Significant"
"LARP1",0.221889491413498,-0.547763171330167,0.312,0.3,1,"LARP1","Not Significant"
"KIAA1109",0.223208423932835,-0.503589006207552,0.157,0.173,1,"KIAA1109","Not Significant"
"TTBK2",0.223213284519569,-0.526820458375811,0.136,0.151,1,"TTBK2","Not Significant"
"PPP4R3B",0.223467978904212,-0.493848589878385,0.289,0.288,1,"PPP4R3B","Not Significant"
"EFS",0.223847939337983,-0.435403512867101,0.211,0.223,1,"EFS","Not Significant"
"CNOT3",0.224292389565702,-0.261366794475753,0.178,0.141,1,"CNOT3","Not Significant"
"RICTOR",0.225111759772756,-0.612470221973806,0.17,0.183,1,"RICTOR","Not Significant"
"GOLPH3",0.225578736373004,-0.565614468458775,0.201,0.207,1,"GOLPH3","Not Significant"
"SESTD1",0.225636525725378,-0.29724223659237,0.38,0.37,1,"SESTD1","Not Significant"
"GTF2B",0.227004169487359,-0.338512215718961,0.353,0.34,1,"GTF2B","Not Significant"
"SH2B2",0.227294540447764,-0.659499471639096,0.122,0.135,1,"SH2B2","Not Significant"
"MAPRE2",0.22842536297388,-0.556468920648426,0.199,0.209,1,"MAPRE2","Not Significant"
"OPHN1",0.230121316082363,-0.416008201137334,0.138,0.153,1,"OPHN1","Not Significant"
"PUM1",0.231288522899264,-0.283443269564166,0.459,0.431,1,"PUM1","Not Significant"
"ZNF420",0.231357593489265,-0.52029144881266,0.139,0.153,1,"ZNF420","Not Significant"
"IFI44",0.23195632893945,-0.788871106307637,0.114,0.127,1,"IFI44","Not Significant"
"HUWE1",0.233621426871095,-0.627557056276677,0.21,0.215,1,"HUWE1","Not Significant"
"MPHOSPH8",0.233772144184805,-0.257958973015534,0.519,0.481,1,"MPHOSPH8","Not Significant"
"RIOK1",0.237017312968961,-0.477081928782728,0.181,0.191,1,"RIOK1","Not Significant"
"MED13L",0.237472619860027,-0.42449459838759,0.232,0.241,1,"MED13L","Not Significant"
"PACS2",0.239916592320146,-0.647082085586968,0.093,0.107,1,"PACS2","Not Significant"
"GOLGA2",0.241025846965127,-0.367248274518465,0.231,0.241,1,"GOLGA2","Not Significant"
"VEZF1",0.241043069890492,-0.307935432177565,0.429,0.406,1,"VEZF1","Not Significant"
"CTC-534A2.2",0.242615385102994,-0.69757104907149,0.104,0.117,1,"CTC-534A2.2","Not Significant"
"ZNF664",0.245190698728002,-0.446614423725908,0.195,0.205,1,"ZNF664","Not Significant"
"CDK7",0.246278095512858,-0.603362321242813,0.115,0.129,1,"CDK7","Not Significant"
"PDCD2",0.247085439668217,-0.3231677318032,0.405,0.38,1,"PDCD2","Not Significant"
"GFM2",0.248391293740294,-0.374578161422622,0.086,0.101,1,"GFM2","Not Significant"
"SGCB",0.248477172190366,-0.388844929879944,0.261,0.266,1,"SGCB","Not Significant"
"ANKRD46",0.248802577607994,-0.433888333061133,0.309,0.302,1,"ANKRD46","Not Significant"
"GLG1",0.250443984484741,-0.309159495839941,0.4,0.38,1,"GLG1","Not Significant"
"KANSL1",0.251163431636284,-0.551470620933519,0.225,0.227,1,"KANSL1","Not Significant"
"IREB2",0.251637300235317,-0.559695144744266,0.225,0.229,1,"IREB2","Not Significant"
"SGF29",0.25445787710698,-0.522194049387485,0.123,0.137,1,"SGF29","Not Significant"
"SGPL1",0.254705185073671,-0.255269949786016,0.144,0.115,1,"SGPL1","Not Significant"
"TRIP4",0.255703108591217,-0.648076495525872,0.128,0.141,1,"TRIP4","Not Significant"
"NFAT5",0.256157413672819,-0.505178500759985,0.188,0.197,1,"NFAT5","Not Significant"
"F2R",0.259478935081014,-0.317104769936893,0.3,0.294,1,"F2R","Not Significant"
"TBC1D20",0.259998827988881,-0.515511917544759,0.113,0.127,1,"TBC1D20","Not Significant"
"ZNF670",0.261212453874904,-0.322408047590447,0.103,0.082,1,"ZNF670","Not Significant"
"PPP1R21",0.261304401080633,-0.563113513834654,0.089,0.103,1,"PPP1R21","Not Significant"
"RANBP6",0.262321575220729,-0.643705797685297,0.106,0.119,1,"RANBP6","Not Significant"
"KDM5A",0.262903552044196,-0.283398555067621,0.418,0.394,1,"KDM5A","Not Significant"
"TMEM192",0.26338750736269,-0.535834756296708,0.218,0.221,1,"TMEM192","Not Significant"
"CHCHD6",0.264060416556877,-0.41480055911801,0.349,0.33,1,"CHCHD6","Not Significant"
"MSANTD4",0.26419407527043,-0.52220428821887,0.16,0.171,1,"MSANTD4","Not Significant"
"TAOK1",0.264495833621159,-0.352952089746515,0.395,0.38,1,"TAOK1","Not Significant"
"RBM6",0.264686252244002,-0.286537616843159,0.482,0.443,1,"RBM6","Not Significant"
"EPC2",0.265066518612742,-0.49691766172728,0.184,0.195,1,"EPC2","Not Significant"
"UNC45A",0.26547523024953,-0.480748219778458,0.173,0.185,1,"UNC45A","Not Significant"
"ZNF354A",0.267402949145339,-0.689080419175756,0.128,0.139,1,"ZNF354A","Not Significant"
"CCDC93",0.267743101974222,-0.270715495955866,0.189,0.153,1,"CCDC93","Not Significant"
"SGTB",0.26852611669062,-0.56102421971517,0.162,0.173,1,"SGTB","Not Significant"
"ETNK1",0.26954135263482,-0.293619474419916,0.285,0.288,1,"ETNK1","Not Significant"
"BACH1",0.269749444169251,-0.54513293318183,0.106,0.119,1,"BACH1","Not Significant"
"CDS2",0.271324322022686,-0.694704493500915,0.135,0.145,1,"CDS2","Not Significant"
"VCPKMT",0.273634137032828,-0.840442391959932,0.1,0.111,1,"VCPKMT","Not Significant"
"BBS7",0.273994438835107,-0.282688202431056,0.153,0.125,1,"BBS7","Not Significant"
"GON4L",0.274209338626748,-0.462145367803186,0.316,0.304,1,"GON4L","Not Significant"
"NNT",0.274987391668011,-0.83864240665261,0.106,0.117,1,"NNT","Not Significant"
"LPGAT1",0.275352220910149,-0.620122300249846,0.118,0.131,1,"LPGAT1","Not Significant"
"UBN2",0.278145860698291,-0.432801149681077,0.176,0.189,1,"UBN2","Not Significant"
"WDR33",0.279314897631478,-0.40612338288094,0.419,0.384,1,"WDR33","Not Significant"
"SUN1",0.281807619372543,-0.439577329461485,0.249,0.25,1,"SUN1","Not Significant"
"FNIP2",0.282090595237095,-0.516953937372571,0.154,0.165,1,"FNIP2","Not Significant"
"LY6H",0.282593286508939,-0.432861849805898,0.25,0.252,1,"LY6H","Not Significant"
"HRAS",0.283123207365309,-0.391381669198393,0.322,0.316,1,"HRAS","Not Significant"
"UBN1",0.284204527731914,-0.3683445635276,0.345,0.328,1,"UBN1","Not Significant"
"LINC00662",0.287107609331232,-0.388814968495558,0.166,0.179,1,"LINC00662","Not Significant"
"STAU1",0.287234024976294,-0.253500307050449,0.517,0.473,1,"STAU1","Not Significant"
"ISCA1",0.287656813631313,-0.420910943754942,0.386,0.364,1,"ISCA1","Not Significant"
"SENP7",0.288623931914154,-0.546498610240368,0.16,0.169,1,"SENP7","Not Significant"
"MCPH1",0.289433430020381,-0.577586641036771,0.124,0.135,1,"MCPH1","Not Significant"
"NKIRAS1",0.290079195486157,-0.259437517284838,0.144,0.117,1,"NKIRAS1","Not Significant"
"ZSCAN21",0.290337806498859,-0.670701937904687,0.12,0.131,1,"ZSCAN21","Not Significant"
"MGAT2",0.291071896291305,-0.40306749545251,0.178,0.189,1,"MGAT2","Not Significant"
"KIAA2013",0.291726775168904,-0.459882813892289,0.114,0.127,1,"KIAA2013","Not Significant"
"FAM174A",0.292260538947606,-0.626679622420967,0.114,0.125,1,"FAM174A","Not Significant"
"ZNF711",0.292387800937756,-0.495663094438137,0.223,0.225,1,"ZNF711","Not Significant"
"ZPR1",0.292914372122233,-0.562873726623544,0.215,0.217,1,"ZPR1","Not Significant"
"AP1S1",0.293192165904887,-0.28309383678768,0.445,0.421,1,"AP1S1","Not Significant"
"FAM126B",0.293266560471125,-0.67525485680157,0.134,0.145,1,"FAM126B","Not Significant"
"SOWAHC",0.293390525568749,-0.340144339487427,0.132,0.107,1,"SOWAHC","Not Significant"
"ABHD8",0.293431218575077,-0.692813674917855,0.122,0.133,1,"ABHD8","Not Significant"
"HBS1L",0.295745886279728,-0.51071886234476,0.211,0.217,1,"HBS1L","Not Significant"
"PUM2",0.297020809820165,-0.277911925584793,0.219,0.179,1,"PUM2","Not Significant"
"LEPROTL1",0.297657326683977,-0.28503518755554,0.398,0.38,1,"LEPROTL1","Not Significant"
"TBC1D16",0.29778542915648,-0.575914931846698,0.167,0.175,1,"TBC1D16","Not Significant"
"ATF5",0.297825308447568,-0.646449988689716,0.107,0.121,1,"ATF5","Not Significant"
"CHFR",0.298676753557051,-0.511898730220922,0.128,0.141,1,"CHFR","Not Significant"
"DHX33",0.299501395379892,-0.257703941667895,0.167,0.137,1,"DHX33","Not Significant"
"NRIP1",0.299979850867496,-0.612895085806517,0.143,0.153,1,"NRIP1","Not Significant"
"MAPKAPK2",0.300582542335821,-0.572547266358403,0.089,0.101,1,"MAPKAPK2","Not Significant"
"RP3-525N10.2",0.300855260332087,-0.336258555950593,0.308,0.308,1,"RP3-525N10.2","Not Significant"
"ZNF675",0.300946135643218,-0.790320195438887,0.128,0.137,1,"ZNF675","Not Significant"
"RABIF",0.301575202277209,-0.606590339948057,0.149,0.159,1,"RABIF","Not Significant"
"ZFP64",0.303440279770874,-0.587329756184513,0.145,0.155,1,"ZFP64","Not Significant"
"DNAJC5",0.304032012733911,-0.713506839673767,0.092,0.103,1,"DNAJC5","Not Significant"
"MEMO1",0.304586909061904,-0.330693900324149,0.128,0.103,1,"MEMO1","Not Significant"
"FAM103A1",0.305989745096364,-0.321009233752285,0.35,0.334,1,"FAM103A1","Not Significant"
"PAPD5",0.306155668221449,-0.547031007203134,0.118,0.129,1,"PAPD5","Not Significant"
"CAPN10",0.307703061662901,-0.573167318605065,0.143,0.153,1,"CAPN10","Not Significant"
"USP4",0.307795142394109,-0.262960004377255,0.129,0.105,1,"USP4","Not Significant"
"LRRC20",0.307915759621059,-0.596707277437912,0.156,0.163,1,"LRRC20","Not Significant"
"INTS4",0.309604344277194,-0.269067377909781,0.125,0.101,1,"INTS4","Not Significant"
"CRELD1",0.311247208255407,-0.514372518675364,0.152,0.161,1,"CRELD1","Not Significant"
"USP9X",0.312242262136948,-0.381065838833755,0.405,0.38,1,"USP9X","Not Significant"
"HGS",0.312545384308835,-0.373402949543548,0.168,0.179,1,"HGS","Not Significant"
"MAX",0.313832150990993,-0.554639502741811,0.217,0.221,1,"MAX","Not Significant"
"SH2B1",0.314821414825494,-0.252091271210412,0.156,0.129,1,"SH2B1","Not Significant"
"BMI1",0.316482129655158,-0.621290550717186,0.09,0.101,1,"BMI1","Not Significant"
"BYSL",0.317346802593513,-0.427244486761329,0.147,0.159,1,"BYSL","Not Significant"
"DEAF1",0.320072677292874,-0.284158628683715,0.316,0.254,1,"DEAF1","Not Significant"
"METTL22",0.320520854926425,-0.41560910237586,0.14,0.113,1,"METTL22","Not Significant"
"COA7",0.321173888731387,-0.784625647384689,0.111,0.119,1,"COA7","Not Significant"
"SETD3",0.321592701534848,-0.533820734608215,0.141,0.151,1,"SETD3","Not Significant"
"WDR48",0.322483358332095,-0.383144836426863,0.257,0.26,1,"WDR48","Not Significant"
"ARHGAP33",0.323027662130856,-0.748448819102446,0.096,0.107,1,"ARHGAP33","Not Significant"
"PLEKHA1",0.326553826844483,-0.62255371531666,0.184,0.189,1,"PLEKHA1","Not Significant"
"WDR70",0.328176260940316,-0.294155455012558,0.205,0.169,1,"WDR70","Not Significant"
"ZNF451",0.328410027809487,-0.354631894650594,0.283,0.28,1,"ZNF451","Not Significant"
"BACH2",0.328790950674509,-0.60749057226748,0.108,0.119,1,"BACH2","Not Significant"
"FAM214B",0.329227648228959,-0.58400322574653,0.133,0.143,1,"FAM214B","Not Significant"
"MARK2",0.329381115729624,-0.546059308267894,0.117,0.127,1,"MARK2","Not Significant"
"RRP36",0.330278230046624,-0.485749475246926,0.117,0.129,1,"RRP36","Not Significant"
"PRRC1",0.330989209839904,-0.555557200406416,0.166,0.173,1,"PRRC1","Not Significant"
"FBXO3",0.331312604051098,-0.392128725861459,0.23,0.233,1,"FBXO3","Not Significant"
"ZNF883",0.332037797224666,-0.477699465029884,0.167,0.175,1,"ZNF883","Not Significant"
"MSANTD3",0.33269889776455,-0.531299526336402,0.198,0.203,1,"MSANTD3","Not Significant"
"FYTTD1",0.33401786914587,-0.455299284809674,0.281,0.274,1,"FYTTD1","Not Significant"
"PPP1R11",0.335051217400947,-0.264192979766365,0.325,0.318,1,"PPP1R11","Not Significant"
"SLC25A11",0.335269482690569,-0.324387758154342,0.402,0.376,1,"SLC25A11","Not Significant"
"SLC17A5",0.335321336912747,-0.550822929603266,0.096,0.107,1,"SLC17A5","Not Significant"
"KLHDC10",0.33849966164916,-0.61359149300348,0.139,0.149,1,"KLHDC10","Not Significant"
"HYAL2",0.338965823609926,-0.514157205519471,0.226,0.225,1,"HYAL2","Not Significant"
"SLC35E2B",0.342496673999286,-0.584661522507698,0.163,0.169,1,"SLC35E2B","Not Significant"
"MVD",0.343322784744606,-0.27470356708644,0.501,0.461,1,"MVD","Not Significant"
"R3HCC1",0.343823508946519,-0.429780377602542,0.304,0.288,1,"R3HCC1","Not Significant"
"UBA1",0.345621529417657,-0.25119530029092,0.574,0.525,1,"UBA1","Not Significant"
"USP10",0.347731907795598,-0.376630512761676,0.371,0.346,1,"USP10","Not Significant"
"ZNF689",0.34780787096904,-0.349992788965561,0.16,0.131,1,"ZNF689","Not Significant"
"MRPL21",0.348053983452609,-0.264388089612537,0.486,0.449,1,"MRPL21","Not Significant"
"DIAPH1",0.348555073001963,-0.561385173839913,0.104,0.115,1,"DIAPH1","Not Significant"
"AP5M1",0.348679200671877,-0.429391340588141,0.184,0.191,1,"AP5M1","Not Significant"
"GTPBP8",0.350133499506224,-0.570126277754083,0.138,0.147,1,"GTPBP8","Not Significant"
"FKBP1B",0.350999984156209,-0.524556690127555,0.244,0.241,1,"FKBP1B","Not Significant"
"CSTF3",0.35166379884863,-0.320923150348027,0.345,0.332,1,"CSTF3","Not Significant"
"WNT7B",0.354337298336517,0.570783162452413,0.124,0.109,1,"WNT7B","Not Significant"
"CCDC136",0.355788034736266,-0.525538776806107,0.137,0.147,1,"CCDC136","Not Significant"
"RNF38",0.355886481571876,-0.539756336611802,0.113,0.123,1,"RNF38","Not Significant"
"DCAF5",0.356617952944252,-0.411636348234701,0.264,0.262,1,"DCAF5","Not Significant"
"YTHDC2",0.356876631358155,-0.44240458300576,0.172,0.179,1,"YTHDC2","Not Significant"
"STRN3",0.35691182247773,-0.385101238799383,0.216,0.221,1,"STRN3","Not Significant"
"SERGEF",0.357643694506983,-0.494602039682456,0.142,0.151,1,"SERGEF","Not Significant"
"CITED1",0.358571521511142,-0.640053100687457,0.106,0.115,1,"CITED1","Not Significant"
"C16orf72",0.36035346455375,-0.402242900913726,0.273,0.268,1,"C16orf72","Not Significant"
"RNF126",0.360432200349825,-0.288866782362193,0.395,0.37,1,"RNF126","Not Significant"
"TLDC1",0.360896179463375,-0.681772093472711,0.102,0.111,1,"TLDC1","Not Significant"
"POGZ",0.362164073691257,-0.384770830924129,0.321,0.306,1,"POGZ","Not Significant"
"KDM2A",0.362580136784678,-0.540473769080008,0.141,0.149,1,"KDM2A","Not Significant"
"WDR3",0.364386394676271,-0.373870732758994,0.157,0.129,1,"WDR3","Not Significant"
"C17orf62",0.367548034539744,-0.259013749835445,0.246,0.207,1,"C17orf62","Not Significant"
"DROSHA",0.368412797879016,-0.316319966002014,0.107,0.087,1,"DROSHA","Not Significant"
"MED15",0.368768066695352,-0.298556954864262,0.154,0.129,1,"MED15","Not Significant"
"ACTR8",0.371133322777683,-0.368163408508539,0.111,0.091,1,"ACTR8","Not Significant"
"SAYSD1",0.371305142395101,-0.689577963389513,0.111,0.119,1,"SAYSD1","Not Significant"
"MRPL32",0.372071562236469,-0.348417946528364,0.375,0.348,1,"MRPL32","Not Significant"
"NAA30",0.373999113278814,-0.335661354296299,0.111,0.091,1,"NAA30","Not Significant"
"USP46",0.374427109555344,-0.554068352691589,0.212,0.211,1,"USP46","Not Significant"
"ASH1L",0.374503074517677,-0.258588304931101,0.431,0.404,1,"ASH1L","Not Significant"
"YPEL3",0.375057160507748,-0.407887232674941,0.168,0.177,1,"YPEL3","Not Significant"
