"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","significant"
"SMCR5",0.0132543251569174,-0.697239643494862,0.136,0.153,1,"SMCR5","Not Significant"
"MFF",0.0133005452687816,-0.38016420885128,0.472,0.435,1,"MFF","Not Significant"
"ELOVL4",0.0133434925357298,-0.572174419754758,0.226,0.238,1,"ELOVL4","Not Significant"
"PRPF6",0.013394121701794,-0.355070171547797,0.447,0.416,1,"PRPF6","Not Significant"
"CNRIP1",0.0134889488905076,-0.680114465623586,0.162,0.177,1,"CNRIP1","Not Significant"
"AP2B1",0.0135700343605158,-0.343170241031671,0.443,0.413,1,"AP2B1","Not Significant"
"HACD2",0.0137807063794214,-0.578247858726001,0.129,0.148,1,"HACD2","Not Significant"
"DTD1",0.0138614450427168,-0.264405733190729,0.612,0.548,1,"DTD1","Not Significant"
"FIBP",0.0141256352525605,-0.43903549336173,0.353,0.345,1,"FIBP","Not Significant"
"ZFYVE9",0.01430659878548,-0.798577269486179,0.085,0.103,1,"ZFYVE9","Not Significant"
"MRPL55",0.0144628205895115,-0.384091219328603,0.434,0.403,1,"MRPL55","Not Significant"
"SH2B1",0.0146656294089139,-0.593822489496516,0.13,0.148,1,"SH2B1","Not Significant"
"ARHGAP35",0.0147036527442271,-0.560221984226488,0.193,0.206,1,"ARHGAP35","Not Significant"
"HIST2H2BE",0.0149341996914518,-0.424852562153577,0.167,0.186,1,"HIST2H2BE","Not Significant"
"SACS",0.014971016739031,-0.304023036901727,0.141,0.109,1,"SACS","Not Significant"
"GSTM3",0.0151399583602006,-0.417003829281385,0.39,0.371,1,"GSTM3","Not Significant"
"FBXO25",0.0151427076662385,-0.58701878120934,0.132,0.15,1,"FBXO25","Not Significant"
"DNASE1",0.0153292140833726,-0.66722135817338,0.134,0.151,1,"DNASE1","Not Significant"
"CSAD",0.015369757280931,-0.330985878964988,0.284,0.292,1,"CSAD","Not Significant"
"RPS6KA2",0.015563856491216,-0.67561160684541,0.137,0.153,1,"RPS6KA2","Not Significant"
"DDX49",0.0159768516370071,-0.517521062566206,0.237,0.246,1,"DDX49","Not Significant"
"PIN1",0.0161011685358195,-0.265844040631408,0.552,0.493,1,"PIN1","Not Significant"
"AKR1B1",0.0165807386195003,-0.323352517601306,0.504,0.461,1,"AKR1B1","Not Significant"
"SF3B1",0.0166399818071417,-0.294618976054177,0.585,0.525,1,"SF3B1","Not Significant"
"FGF12",0.0169958718372413,0.385046583873269,0.129,0.106,1,"FGF12","Not Significant"
"CACFD1",0.0170938134363791,-0.800070696488738,0.091,0.107,1,"CACFD1","Not Significant"
"MPC1",0.0172023454002547,-0.398639759079788,0.371,0.355,1,"MPC1","Not Significant"
"FLJ37453",0.0172035236118657,-0.269559140232972,0.126,0.097,1,"FLJ37453","Not Significant"
"PIAS4",0.0172423570708801,-0.675358200502278,0.195,0.204,1,"PIAS4","Not Significant"
"NUP160",0.0176171957522116,-0.611827539586342,0.218,0.225,1,"NUP160","Not Significant"
"NUDT14",0.0176710945078702,-0.566948890418356,0.15,0.167,1,"NUDT14","Not Significant"
"CHCHD6",0.0181016740265481,-0.436080365428392,0.372,0.356,1,"CHCHD6","Not Significant"
"LIN7C",0.0185272385290614,-0.702665381050895,0.109,0.126,1,"LIN7C","Not Significant"
"COIL",0.0186386668477685,-0.46975633610252,0.274,0.278,1,"COIL","Not Significant"
"PSMC4",0.0191024586159215,-0.367466949919415,0.438,0.408,1,"PSMC4","Not Significant"
"MUS81",0.0192638446542023,-0.709505090077446,0.186,0.195,1,"MUS81","Not Significant"
"DUSP8",0.0195293281811374,-0.650437997828522,0.106,0.124,1,"DUSP8","Not Significant"
"PGAP1",0.0196912881303091,-0.31673644703736,0.374,0.368,1,"PGAP1","Not Significant"
"FAM200B",0.0196917241027045,-0.424242512081818,0.39,0.368,1,"FAM200B","Not Significant"
"RALGAPA1",0.0206784353665001,-0.47779874136545,0.184,0.199,1,"RALGAPA1","Not Significant"
"TOMM40",0.0208526730006193,-0.349286127222302,0.466,0.429,1,"TOMM40","Not Significant"
"CHN1",0.0212959915468472,-0.608736852785497,0.213,0.219,1,"CHN1","Not Significant"
"STRN4",0.0217331558667435,-0.646420500234504,0.175,0.187,1,"STRN4","Not Significant"
"RNF44",0.0218084053870296,-0.609873329394301,0.105,0.123,1,"RNF44","Not Significant"
"CDK17",0.0220898748886888,-0.87337803858465,0.1,0.115,1,"CDK17","Not Significant"
"UBE2D1",0.0223272833811936,-0.306024583366921,0.5,0.455,1,"UBE2D1","Not Significant"
"SYF2",0.0223792801239901,-0.277485707028967,0.601,0.55,1,"SYF2","Not Significant"
"AGAP1",0.0232573411634445,-0.536716165349661,0.166,0.182,1,"AGAP1","Not Significant"
"DDX41",0.0234161543815069,-0.263783082900139,0.212,0.169,1,"DDX41","Not Significant"
"DLG2",0.0241006504067634,0.320884097989088,0.125,0.102,1,"DLG2","Not Significant"
"LINC00667",0.0241103981384414,-0.531134458796177,0.198,0.21,1,"LINC00667","Not Significant"
"TRIM33",0.0242317087039788,-0.456811371684981,0.309,0.306,1,"TRIM33","Not Significant"
"EAPP",0.0243430689076649,-0.395536105612672,0.409,0.386,1,"EAPP","Not Significant"
"PEX11B",0.0245047802117529,-0.716711170855028,0.095,0.111,1,"PEX11B","Not Significant"
"DEAF1",0.0245723637053391,-0.405465591347641,0.355,0.341,1,"DEAF1","Not Significant"
"PCSK7",0.0248114949125379,-0.438120858453473,0.338,0.331,1,"PCSK7","Not Significant"
"HSD11B1L",0.0252726288652866,-0.407666838244845,0.27,0.277,1,"HSD11B1L","Not Significant"
"GNPTAB",0.0253968478912295,-0.500760637746914,0.172,0.187,1,"GNPTAB","Not Significant"
"KBTBD6",0.0255745910295482,-0.49076097292897,0.181,0.195,1,"KBTBD6","Not Significant"
"AC159540.1",0.025827010961723,-0.643890878332253,0.098,0.114,1,"AC159540.1","Not Significant"
"DNAJC5",0.0260794617761673,-0.708109394175436,0.102,0.117,1,"DNAJC5","Not Significant"
"TLE1",0.0261846201901877,-0.544255493847499,0.42,0.389,1,"TLE1","Not Significant"
"SAFB2",0.0266284186562732,-0.414931191462882,0.379,0.359,1,"SAFB2","Not Significant"
"SUPT5H",0.0273237120735212,-0.516814128672802,0.212,0.222,1,"SUPT5H","Not Significant"
"CMAS",0.0276096986936435,-0.355398096197709,0.435,0.405,1,"CMAS","Not Significant"
"VPS26B",0.0279956468030316,-0.461441676855285,0.309,0.304,1,"VPS26B","Not Significant"
"SPATS2",0.0280685350061359,-0.313696085866182,0.492,0.452,1,"SPATS2","Not Significant"
"PCNXL4",0.0281128250546147,-0.479950635814771,0.271,0.273,1,"PCNXL4","Not Significant"
"UGCG",0.0282155701586026,-0.490663086167427,0.232,0.238,1,"UGCG","Not Significant"
"HOMER1",0.0288653045126622,-0.455750921984697,0.173,0.189,1,"HOMER1","Not Significant"
"MRPL48",0.0293527517674565,-0.558540058624848,0.277,0.276,1,"MRPL48","Not Significant"
"MRPS18B",0.0295452764063194,-0.4151362709384,0.347,0.335,1,"MRPS18B","Not Significant"
"ABR",0.0297777589562523,-0.61680435146258,0.129,0.144,1,"ABR","Not Significant"
"ZNF669",0.0297814662840063,-0.604174225555573,0.166,0.177,1,"ZNF669","Not Significant"
"TPGS2",0.0298156734012116,-0.368404445831073,0.588,0.523,1,"TPGS2","Not Significant"
"DIDO1",0.030049702384597,-0.306647892211548,0.15,0.119,1,"DIDO1","Not Significant"
"GALT",0.0306911813477954,-0.625286928699712,0.152,0.165,1,"GALT","Not Significant"
"PRR7",0.031566288491647,-0.481454189093864,0.252,0.259,1,"PRR7","Not Significant"
"HIST1H4C",0.0322866598084125,1.35988809259451,0.452,0.4,1,"HIST1H4C","Not Significant"
"EMC7",0.0324004210457425,-0.34412745282221,0.396,0.374,1,"EMC7","Not Significant"
"G3BP2",0.0332093443433368,-0.353153735008626,0.411,0.386,1,"G3BP2","Not Significant"
"STAU2",0.0333439680789828,-0.521736928443962,0.251,0.253,1,"STAU2","Not Significant"
"FAM192A",0.0334697322962508,-0.413890342152662,0.386,0.364,1,"FAM192A","Not Significant"
"TACC1",0.0335722711231678,-0.7021181964101,0.138,0.151,1,"TACC1","Not Significant"
"HOOK2",0.0347492010613049,-0.475256899059482,0.214,0.225,1,"HOOK2","Not Significant"
"MIEN1",0.0347510451338787,-0.299047589262258,0.451,0.422,1,"MIEN1","Not Significant"
"BSDC1",0.0349410593710346,-0.348302507380778,0.373,0.356,1,"BSDC1","Not Significant"
"ZNF414",0.0360484764264357,-0.286289585653616,0.185,0.149,1,"ZNF414","Not Significant"
"LBH",0.0363778624378684,-0.377192810255961,0.329,0.325,1,"LBH","Not Significant"
"AP3S1",0.0369727342741366,-0.283063675226804,0.6,0.537,1,"AP3S1","Not Significant"
"C6orf62",0.0373372308305338,-0.255821286904089,0.328,0.261,1,"C6orf62","Not Significant"
"ATXN2L",0.037344885172805,-0.558448093875551,0.209,0.216,1,"ATXN2L","Not Significant"
"ATRNL1",0.0382751459606534,-0.737364277480541,0.11,0.124,1,"ATRNL1","Not Significant"
"SMARCAD1",0.0384778202718048,-0.545027455805125,0.185,0.195,1,"SMARCAD1","Not Significant"
"PCDH11X",0.0389033811531051,-1.00237135122972,0.116,0.128,1,"PCDH11X","Not Significant"
"DEDD2",0.0393703864093238,-0.551174432701127,0.215,0.221,1,"DEDD2","Not Significant"
"SIRT6",0.0407576529072787,-0.701588134250951,0.165,0.173,1,"SIRT6","Not Significant"
"POLB",0.0408939465560512,-0.613310589407242,0.164,0.174,1,"POLB","Not Significant"
"TMEM198",0.0420200600490024,-0.685349621302348,0.095,0.109,1,"TMEM198","Not Significant"
"FOXN3",0.042535483806766,-0.552168564119303,0.247,0.247,1,"FOXN3","Not Significant"
"LRRC4B",0.0435373608700646,-0.545784723374663,0.175,0.186,1,"LRRC4B","Not Significant"
"FAM177A1",0.043553365966446,-0.38556695163239,0.415,0.388,1,"FAM177A1","Not Significant"
"VPS37D",0.0436503320869347,-0.64179333675515,0.128,0.141,1,"VPS37D","Not Significant"
"PNMA2",0.0437307903315601,-0.516806890979481,0.227,0.232,1,"PNMA2","Not Significant"
"NCOA4",0.0437595669806295,-0.50430416025455,0.223,0.227,1,"NCOA4","Not Significant"
"ZNF148",0.0439626911284531,-0.306407449054806,0.462,0.427,1,"ZNF148","Not Significant"
"ITPA",0.0440438838051829,-0.545243061789537,0.265,0.261,1,"ITPA","Not Significant"
"BACE1",0.044213207008665,-0.576463900067055,0.09,0.105,1,"BACE1","Not Significant"
"GLCE",0.0442845909528685,-0.548637619458865,0.167,0.179,1,"GLCE","Not Significant"
"UBAP2L",0.0444864326122898,-0.273454140652223,0.203,0.163,1,"UBAP2L","Not Significant"
"TMEM9B",0.0455386434105658,-0.421507123756404,0.296,0.291,1,"TMEM9B","Not Significant"
"CUX1",0.0460183077503862,-0.561862838977544,0.228,0.231,1,"CUX1","Not Significant"
"FAM76B",0.0461129749442551,-0.342667818062991,0.159,0.128,1,"FAM76B","Not Significant"
"RAB5A",0.046531336244674,-0.35962849583424,0.397,0.372,1,"RAB5A","Not Significant"
"SNAP47",0.046739118307979,-0.50220666625967,0.282,0.277,1,"SNAP47","Not Significant"
"SLAIN1",0.047186837492133,-0.782925738130043,0.174,0.181,1,"SLAIN1","Not Significant"
"KIAA2022",0.0473100916132303,-0.553168343147718,0.148,0.16,1,"KIAA2022","Not Significant"
"TMEM123",0.0473756628172186,-1.07639116126718,0.398,0.294,1,"TMEM123","Not Significant"
"PSMG4",0.0479547588886137,-0.583548586252202,0.164,0.175,1,"PSMG4","Not Significant"
"PPP2R3A",0.0493720733580832,-0.590725945125794,0.184,0.193,1,"PPP2R3A","Not Significant"
"GMEB1",0.0493754318180425,-0.252803122136425,0.196,0.159,1,"GMEB1","Not Significant"
"ACTR6",0.049486009353111,-0.422898995767101,0.325,0.312,1,"ACTR6","Not Significant"
"RP11-195F19.5",0.0495654706212033,-0.682345644654099,0.123,0.136,1,"RP11-195F19.5","Not Significant"
"CHMP2B",0.0504034980861342,-0.311402158998048,0.282,0.232,1,"CHMP2B","Not Significant"
"UBR3",0.0509897857609297,-0.632340228626541,0.091,0.104,1,"UBR3","Not Significant"
"FBXO3",0.0512896434835904,-0.483027692779904,0.223,0.227,1,"FBXO3","Not Significant"
"GRID2",0.051745879161636,-0.656394977118635,0.09,0.103,1,"GRID2","Not Significant"
"NAA35",0.052472527896702,-0.266985144328828,0.2,0.163,1,"NAA35","Not Significant"
"TRAPPC6B",0.0527718787605836,-0.62941641667074,0.148,0.157,1,"TRAPPC6B","Not Significant"
"LRRFIP2",0.0533111780984482,-0.259743137798844,0.195,0.159,1,"LRRFIP2","Not Significant"
"NUP93",0.0539032814645671,-0.533627788409363,0.296,0.283,1,"NUP93","Not Significant"
"PARD6A",0.0540033637655766,-0.253735822498604,0.139,0.112,1,"PARD6A","Not Significant"
"DISP2",0.0546277345932971,-0.366808558507879,0.121,0.137,1,"DISP2","Not Significant"
"UBAC1",0.0546844496668887,-0.531624898975981,0.219,0.222,1,"UBAC1","Not Significant"
"FBXO18",0.0549181616164195,-0.256057924463363,0.12,0.097,1,"FBXO18","Not Significant"
"LRFN4",0.0550688615180622,-0.553317818726744,0.087,0.101,1,"LRFN4","Not Significant"
"TMEM115",0.0559137605267222,-0.259685897566477,0.134,0.109,1,"TMEM115","Not Significant"
"SLC39A3",0.0560500569920546,-0.521152686339073,0.212,0.217,1,"SLC39A3","Not Significant"
"TCF20",0.056258189149466,-0.606327019355406,0.138,0.15,1,"TCF20","Not Significant"
"CLIP3",0.0573004765703158,-0.394835491482273,0.31,0.3,1,"CLIP3","Not Significant"
"BCL2L1",0.0582030294111203,-0.614756518454044,0.155,0.165,1,"BCL2L1","Not Significant"
"FXR2",0.0585230007139974,-0.537054167530736,0.174,0.184,1,"FXR2","Not Significant"
"PRADC1",0.059899842164136,-0.266777886423699,0.125,0.101,1,"PRADC1","Not Significant"
"FNIP2",0.0600126925530871,-0.586777027140919,0.154,0.164,1,"FNIP2","Not Significant"
"ZC3H6",0.0609147960986469,-0.404602822931335,0.255,0.258,1,"ZC3H6","Not Significant"
"GTF3A",0.0609795362971555,-0.272253298248646,0.511,0.462,1,"GTF3A","Not Significant"
"RPS6KL1",0.0610703642388399,-0.378885706391174,0.176,0.19,1,"RPS6KL1","Not Significant"
"USP15",0.0615511737883093,-0.430928318871382,0.267,0.267,1,"USP15","Not Significant"
"R3HCC1",0.0615756973619749,-0.491148852594499,0.282,0.275,1,"R3HCC1","Not Significant"
"ARHGAP33",0.0620374882753992,-0.736277085004522,0.125,0.135,1,"ARHGAP33","Not Significant"
"ENHO",0.0623133814940198,-0.364895158624718,0.314,0.307,1,"ENHO","Not Significant"
"GDF11",0.0623479982941035,-0.545023996764634,0.232,0.232,1,"GDF11","Not Significant"
"TTC5",0.0635435021141242,-0.503092053635517,0.195,0.201,1,"TTC5","Not Significant"
"ANKFY1",0.0646891499926252,-0.652781301886473,0.1,0.113,1,"ANKFY1","Not Significant"
"ARPC1A",0.0648528571917981,-0.316213175812702,0.54,0.477,1,"ARPC1A","Not Significant"
"COMMD3",0.0655438537984737,-0.395180463322837,0.372,0.35,1,"COMMD3","Not Significant"
"CLIP2",0.0656517906013069,-0.755904601718363,0.097,0.109,1,"CLIP2","Not Significant"
"ZSCAN16-AS1",0.0659834452558339,-0.288745750376567,0.183,0.15,1,"ZSCAN16-AS1","Not Significant"
"C1orf131",0.0659908507978583,-0.261483157003201,0.205,0.169,1,"C1orf131","Not Significant"
"MTPN",0.0674313239255713,-0.300106487374351,0.456,0.418,1,"MTPN","Not Significant"
"CBX4",0.0681933370657447,-0.732944297292748,0.122,0.132,1,"CBX4","Not Significant"
"TCEAL5",0.0688990078511563,-0.487510873011975,0.212,0.218,1,"TCEAL5","Not Significant"
"DHX29",0.0691585195227131,-0.357971896182609,0.388,0.36,1,"DHX29","Not Significant"
"LASP1",0.0693792183985908,-0.485173506192148,0.228,0.229,1,"LASP1","Not Significant"
"GSPT2",0.0696412793668856,-0.500252417577412,0.176,0.185,1,"GSPT2","Not Significant"
"MEGF9",0.0697025453979161,-0.614250311119293,0.149,0.158,1,"MEGF9","Not Significant"
"NUP133",0.0701313355420517,-0.295732882140157,0.102,0.082,1,"NUP133","Not Significant"
"CCZ1",0.0712005060112737,-0.340331230028719,0.36,0.34,1,"CCZ1","Not Significant"
"CNN2",0.0725692604848242,-0.612752492130411,0.319,0.295,1,"CNN2","Not Significant"
"REEP2",0.0736580621146496,-0.449640648648829,0.286,0.277,1,"REEP2","Not Significant"
"GPR137",0.0738381393550959,-0.54338953883384,0.126,0.138,1,"GPR137","Not Significant"
"OSER1",0.0742285522398963,-0.253331265852007,0.322,0.259,1,"OSER1","Not Significant"
"IDH3B",0.0743767894495528,-0.400590106381711,0.362,0.342,1,"IDH3B","Not Significant"
"DACT1",0.0745071241172406,0.39147789625637,0.192,0.171,1,"DACT1","Not Significant"
"ZNF33B",0.0745644787792288,-0.548709758411416,0.1,0.113,1,"ZNF33B","Not Significant"
"SART3",0.0758675495968571,-0.263225926613201,0.17,0.14,1,"SART3","Not Significant"
"GRK4",0.0761265061411834,-0.546170976386758,0.14,0.151,1,"GRK4","Not Significant"
"ABHD8",0.0776789704814974,-0.527091122450151,0.168,0.176,1,"ABHD8","Not Significant"
"TDG",0.0783625476262882,-0.366172840467092,0.497,0.441,1,"TDG","Not Significant"
"UBQLN4",0.0792321310501744,-0.318871240669353,0.112,0.091,1,"UBQLN4","Not Significant"
"MTERF4",0.0797260296023732,-0.265851584687506,0.237,0.196,1,"MTERF4","Not Significant"
"TPM4",0.0807013065364268,-0.40556050005507,0.352,0.331,1,"TPM4","Not Significant"
"UBR5",0.0810995168271911,-0.26934982406392,0.26,0.215,1,"UBR5","Not Significant"
"RGS12",0.0814462081694031,-0.496367228916683,0.288,0.278,1,"RGS12","Not Significant"
"NCOA7",0.0819007421607403,-0.508221370739188,0.118,0.131,1,"NCOA7","Not Significant"
"RTCA",0.0821009508193352,-0.483360636801564,0.234,0.233,1,"RTCA","Not Significant"
"DUSP12",0.0823179867863767,-0.495924018526492,0.292,0.279,1,"DUSP12","Not Significant"
"C19orf24",0.082429738297365,-0.313324011070655,0.196,0.161,1,"C19orf24","Not Significant"
"PET117",0.0835193589782596,-0.257907752013748,0.173,0.143,1,"PET117","Not Significant"
"CAB39",0.0842804218484023,-0.622859602382472,0.172,0.178,1,"CAB39","Not Significant"
"STOX2",0.0847752377293607,-0.420081553600705,0.249,0.249,1,"STOX2","Not Significant"
"RNF38",0.0849902691161606,-0.329367956525293,0.11,0.09,1,"RNF38","Not Significant"
"TOX4",0.0852818579802603,-0.374214776670716,0.379,0.353,1,"TOX4","Not Significant"
"TGOLN2",0.0853308233150997,-0.559538631976638,0.21,0.21,1,"TGOLN2","Not Significant"
"CDC37L1",0.0855910820576483,-0.527285040201054,0.145,0.156,1,"CDC37L1","Not Significant"
"CEP89",0.0861197925183621,-0.578062934675831,0.197,0.199,1,"CEP89","Not Significant"
"ZDHHC3",0.0864342943872682,-0.569319615389918,0.167,0.174,1,"ZDHHC3","Not Significant"
"JUP",0.0865206934824345,-0.690958235539364,0.107,0.118,1,"JUP","Not Significant"
"KLHL8",0.0868483604655453,-0.270796098529296,0.139,0.115,1,"KLHL8","Not Significant"
"PLRG1",0.0871395975230112,-0.251484418408897,0.273,0.224,1,"PLRG1","Not Significant"
"FAM104A",0.0871704197965087,-0.267174340092117,0.216,0.177,1,"FAM104A","Not Significant"
"FAM188A",0.0878929764133648,-0.593892253653689,0.104,0.116,1,"FAM188A","Not Significant"
"PIGC",0.0879921858999508,-0.577747626088622,0.157,0.165,1,"PIGC","Not Significant"
"LGALSL",0.0886866675639892,-0.55357489719245,0.154,0.163,1,"LGALSL","Not Significant"
"EID2",0.0888226672611173,-0.559611365289244,0.18,0.186,1,"EID2","Not Significant"
"LSM1",0.0889424474055509,-0.318514176221318,0.458,0.411,1,"LSM1","Not Significant"
"ARHGAP12",0.0892422583951303,-0.33986454444873,0.142,0.117,1,"ARHGAP12","Not Significant"
"CES2",0.089284095610283,-0.512243773707485,0.161,0.17,1,"CES2","Not Significant"
"MIEF2",0.0896475130162158,-0.602747180423767,0.095,0.106,1,"MIEF2","Not Significant"
"UNK",0.0904419838085228,-0.813917935115941,0.116,0.124,1,"UNK","Not Significant"
"CCDC12",0.0904830415368029,-0.283380162766807,0.485,0.439,1,"CCDC12","Not Significant"
"ALAS1",0.0907195327797576,-0.558494383184829,0.193,0.198,1,"ALAS1","Not Significant"
"PSMA3-AS1",0.0924810158997105,-0.45787489146219,0.333,0.312,1,"PSMA3-AS1","Not Significant"
"FAM214B",0.0946120746340465,-0.643323450606679,0.105,0.116,1,"FAM214B","Not Significant"
"RNF19A",0.0953258115901558,-0.741818682880331,0.122,0.131,1,"RNF19A","Not Significant"
"CANT1",0.095597266818109,-0.324246417421492,0.13,0.107,1,"CANT1","Not Significant"
"UQCC1",0.0959421594749443,-0.254954567440195,0.114,0.094,1,"UQCC1","Not Significant"
"WDR60",0.0969349176708445,-0.318772859544262,0.356,0.34,1,"WDR60","Not Significant"
"GEMIN7",0.0978839399555097,-0.301945096163719,0.11,0.091,1,"GEMIN7","Not Significant"
"RBM6",0.09873070190259,-0.304104306943138,0.443,0.406,1,"RBM6","Not Significant"
"MED4",0.100019610056354,-0.279976073966484,0.458,0.417,1,"MED4","Not Significant"
"CDK5",0.100216279602289,-0.428818611403375,0.214,0.218,1,"CDK5","Not Significant"
"TIPRL",0.100369349057494,-0.305007030133267,0.418,0.384,1,"TIPRL","Not Significant"
"C17orf49",0.100646738428513,-0.691012252525895,0.104,0.113,1,"C17orf49","Not Significant"
"NAPG",0.100821065241369,-0.515848343049005,0.173,0.181,1,"NAPG","Not Significant"
"ZNF71",0.101463762791387,-0.521306192602099,0.162,0.169,1,"ZNF71","Not Significant"
"EHMT1",0.102541504369809,-0.251390663145492,0.291,0.24,1,"EHMT1","Not Significant"
"TMEM183A",0.102738300024069,-0.348928650101093,0.408,0.373,1,"TMEM183A","Not Significant"
"IFT20",0.102914564654821,-0.453472741009982,0.238,0.238,1,"IFT20","Not Significant"
"RNASET2",0.103711752085398,-0.660375538720495,0.213,0.211,1,"RNASET2","Not Significant"
"SUPV3L1",0.105283500665776,-0.259587271953649,0.113,0.093,1,"SUPV3L1","Not Significant"
"MICU2",0.105829147124603,-0.251010409469106,0.258,0.214,1,"MICU2","Not Significant"
"MNT",0.105969386943705,-0.266980264198032,0.126,0.105,1,"MNT","Not Significant"
"CYTH1",0.106018097307162,-0.629037714303713,0.12,0.129,1,"CYTH1","Not Significant"
"RP11-553L6.5",0.106405071176328,-0.386955923094971,0.1,0.082,1,"RP11-553L6.5","Not Significant"
"RP11-511P7.5",0.106630044386201,-0.553956629523882,0.098,0.109,1,"RP11-511P7.5","Not Significant"
"COL4A3BP",0.106721530043046,-0.540102548342245,0.15,0.158,1,"COL4A3BP","Not Significant"
"RALGDS",0.106831644848586,-0.616148147875503,0.127,0.135,1,"RALGDS","Not Significant"
"GABRA2",0.107172108306881,-0.523545273694058,0.114,0.125,1,"GABRA2","Not Significant"
"PIAS1",0.107623794851256,-0.450845863814921,0.339,0.319,1,"PIAS1","Not Significant"
"ZNF331",0.108279742147451,-0.280140781516296,0.142,0.118,1,"ZNF331","Not Significant"
"PPFIBP1",0.108410604259663,-0.511900372184213,0.141,0.151,1,"PPFIBP1","Not Significant"
"KLF10",0.108623924426381,-0.278517397957454,0.17,0.142,1,"KLF10","Not Significant"
"NOVA2",0.110208322749604,-0.394120552108088,0.292,0.285,1,"NOVA2","Not Significant"
"UBAP2",0.110494553387458,-0.279462619009958,0.216,0.18,1,"UBAP2","Not Significant"
"RFK",0.111131898926734,-0.368001084964691,0.368,0.344,1,"RFK","Not Significant"
"TOM1L2",0.111230401889974,-0.588481141562885,0.093,0.103,1,"TOM1L2","Not Significant"
"SETD3",0.112259154541069,-0.252328241808122,0.124,0.103,1,"SETD3","Not Significant"
